,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" _37M3Pb"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eFQ30H"")][5]//*[@style=""height:64px;width:64px""]_RELOC",class nameCXW8mj_SEL,"xpath//*[@id=""container""]/div/div[2]/div/div/div[5]/a/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" _37M3Pb"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eFQ30H"")][6]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1psGvi"")][1]/div[1]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div[6]/a/div[2]/div_SEL","//*[@data-tracking-id=""Today's Fashion Deals""]//*[@style=""-webkit-transform:translateX(0px);-moz-transform:translateX(0px);-o-transform:translateX(0px);-ms-transform:translateX(0px);transform:translateX(0px)""]/*[@style=""width:232px""][6]_RELOC",class name_3YgSsQ_SEL,"xpath//*[@id=""container""]/div/div[3]/div[5]/div/div[2]/div/div/div/div/div[6]_SEL","//*[@name=""marketplace""]_RELOC",namemarketplace_SEL,"xpath//*[@id=""container""]/div/div/div/div[2]/div[2]/form/div/input[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" _3IT4e6"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1U1qnR"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1LJS6T"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _2NKhZn"")][1]/p[2]_RELOC","xpath//*[@id=""container""]/div/footer/div/div[3]/div/div[6]/div/div[2]/div/div/p[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" _37M3Pb"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eFQ30H"")][8]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" xtXmba"")][1]_RELOC",class namextXmba_SEL,"xpath//*[@id=""container""]/div/div[2]/div/div/div[8]/a/div[2]_SEL","//*[@data-tracking-id=""Top Offers""]//*[@style=""-webkit-transform:translateX(0px);-moz-transform:translateX(0px);-o-transform:translateX(0px);-ms-transform:translateX(0px);transform:translateX(0px)""]/*[@style=""width:232px""][6]/div[1]_RELOC","xpath//*[@id=""container""]/div/div[3]/div[4]/div/div/div[2]/div/div/div/div/div[6]/div_SEL","//*[@data-tracking-id=""Today's Fashion Deals""]//*[@style=""-webkit-transform:translateX(0px);-moz-transform:translateX(0px);-o-transform:translateX(0px);-ms-transform:translateX(0px);transform:translateX(0px)""]/*[@style=""width:232px""][1]/div[1]_RELOC","xpath//*[@id=""container""]/div/div[3]/div[5]/div/div[2]/div/div/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" _3IT4e6"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1U1qnR"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1LJS6T"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _2NKhZn"")][1]/p[1]_RELOC","xpath//*[@id=""container""]/div/footer/div/div[3]/div/div[6]/div/div[2]/div/div/p_SEL","//*[@style=""width:0px;transform:translateX(0px)""]/*[@data-clone=""true""][2]_RELOC",class name_1mIbUg_SEL,"xpath//*[@id=""container""]/div/div[3]/div[2]/div/div/div[7]_SEL","//*[@title=""Under ₹299""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _3khuHA"")][1]_RELOC",class name_3khuHA_SEL,"xpath//*[@id=""container""]/div/div[3]/div[5]/div/div[2]/div/div/div/div/div[6]/div/a/div[4]_SEL","//*[@title=""Under ₹399""]//*[@style=""height:200px;width:200px""]_RELOC","xpath//*[@id=""container""]/div/div[3]/div[5]/div/div[2]/div/div/div/div/div[3]/div/a/div/div_SEL","//*[@data-tracking-id=""Top Offers""]//*[@style=""-webkit-transform:translateX(0px);-moz-transform:translateX(0px);-o-transform:translateX(0px);-ms-transform:translateX(0px);transform:translateX(0px)""]/*[@style=""width:232px""][7]_RELOC","xpath//*[@id=""container""]/div/div[3]/div[4]/div/div/div[2]/div/div/div/div/div[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" _37M3Pb"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eFQ30H"")][2]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1mkliO"")][1]_RELOC",class name_1mkliO_SEL,"xpath//*[@id=""container""]/div/div[2]/div/div/div[2]/a/div_SEL","//*[@data-tracking-id=""Top Offers""]//*[@style=""-webkit-transform:translateX(0px);-moz-transform:translateX(0px);-o-transform:translateX(0px);-ms-transform:translateX(0px);transform:translateX(0px)""]/*[@style=""width:232px""][3]_RELOC","xpath//*[@id=""container""]/div/div[3]/div[4]/div/div/div[2]/div/div/div/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" _37M3Pb"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" eFQ30H"")][2]//*[@style=""height:64px;width:64px""]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div[2]/a/div/div_SEL","//*[@data-tracking-id=""Today's Fashion Deals""]//*[@data-tracking-id=""1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _2LaGin"")][1]_RELOC",class name_2LaGin_SEL,"xpath//*[@id=""container""]/div/div[3]/div[5]/div/div[2]/div/div/div/div/div[2]/div/a/div[5]_SEL","//*[@style=""width:0px;transform:translateX(0px)""]/*[@data-clone=""false""][2]_RELOC","xpath//*[@id=""container""]/div/div[3]/div[2]/div/div/div[3]_SEL","//*[@style=""background-image:url(http://wayback.archive-it.org/all/20220202195235im_/https://rukminim1.flixcart.com/flap/278/278/image/2ea5cfb32819ccec.jpg?q=90);background-position:0 bottom""]_RELOC",class name_2JQgSY_SEL,"xpath//*[@id=""container""]/div/div[3]/div[4]/div/div/div_SEL","//*[@data-tracking-id=""Today's Fashion Deals""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _3ZYowz"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mYI3GX"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _35l9rN"")][1]_RELOC",class name_35l9rN_SEL,"xpath//*[@id=""container""]/div/div[3]/div[5]/div/div[2]/div/div/div[3]_SEL"
29,20220303180736,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
30,20220304225123,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True
31,20220305214707,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True
32,20220306204553,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
33,20220307223429,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True
34,20220308231220,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
35,20220309234504,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False
36,20220310221026,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
37,20220311221840,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
38,20220312214549,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
39,20220313205044,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
40,20220314183150,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
41,20220315215905,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
42,20220316195815,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
43,20220317170103,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
44,20220318175050,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
45,20220319232131,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
46,20220320225025,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
47,20220321211803,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
48,20220322221106,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
49,20220323181350,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
50,20220324191229,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
51,20220325195006,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
52,20220326210018,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
53,20220327215509,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
54,20220328222100,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
55,20220329202533,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
56,20220330235254,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
57,20220331210826,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True
58,20220401220425,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
59,20220402210104,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
60,20220403213200,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
61,20220404211117,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
62,20220405192341,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
63,20220406215019,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
64,20220407201107,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
65,20220408122353,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
66,20220409174146,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
67,20220410121915,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True
68,20220411214624,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
69,20220412123559,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
70,20220413162744,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False
