,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--categories-nav "")]_RELOC",class namesite-footer--col_SEL,"xpath//*[@id=""footer""]/div/nav/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" -ctas "")]_RELOC",class name-ctas_SEL,xpath//html/body/div/header/div/ol/li[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" dno "")]_RELOC",class nametopbar-dialog_SEL,xpath//html/body/div/header/div/ol/li[4]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][2]//*[@title=""Politics Stack Exchange""]_RELOC",class namesb-siteName_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[3]/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][19]_RELOC",class nameuserDetails_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[20]_SEL","//*[@id=""question-list""]/*[@data-sid=""academia.stackexchange.com""][2]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hot-question-site-icon "")][1]_RELOC",class namehot-question-site-icon_SEL,"xpath//*[@id=""question-list""]/div[18]/a/div_SEL","//*[@id=""question-list""]/*[@data-sid=""retrocomputing.stackexchange.com""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]_RELOC",class namemetaInfo_SEL,"xpath//*[@id=""question-list""]/div[12]/div/div_SEL","//*[@data-sid=""skeptics.stackexchange.com""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]_RELOC",class namequestion_SEL,"xpath//*[@id=""question-list""]/div[17]/div_SEL","//*[@id=""question-list""]/*[@data-sid=""codegolf.stackexchange.com""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" owner "")][1]_RELOC",class nameowner_SEL,"xpath//*[@id=""question-list""]/div[27]/div/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userLinks "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sb-userName "")][1]_RELOC",class namesb-userName_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[3]/div/span_SEL","//*[@data-sid=""matheducators.stackexchange.com""]_RELOC",class namequestion-container_SEL,"xpath//*[@id=""question-list""]/div[8]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userLinks "")][1]_RELOC",class nameuserLinks_SEL,"xpath//*[@id=""sideBar""]/div[2]/div[10]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][29]_RELOC","xpath//*[@id=""sideBar""]/div[2]/div[30]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" users-sidebar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userDetails "")][19]/*[contains(concat("" "", normalize-space(@class), "" ""), "" userLinks "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sb-userName "")][1]_RELOC","xpath//*[@id=""sideBar""]/div[2]/div[20]/div/span_SEL","//*[@data-sid=""chess.stackexchange.com""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]_RELOC","xpath//*[@id=""question-list""]/div[29]/div/div_SEL","//*[@id=""question-list""]/*[@data-sid=""worldbuilding.stackexchange.com""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]_RELOC","xpath//*[@id=""question-list""]/div[30]/div_SEL","//*[@data-sid=""mathoverflow.net""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" owner "")][1]_RELOC","xpath//*[@id=""question-list""]/div/div/div/span_SEL","//*[@id=""question-list""]/*[@data-sid=""workplace.stackexchange.com""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" metaInfo "")][1]_RELOC","xpath//*[@id=""question-list""]/div[22]/div/div_SEL","//*[@data-sid=""skeptics.stackexchange.com""]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hot-question-site-icon "")][1]_RELOC","xpath//*[@id=""question-list""]/div[17]/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--nav "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site-footer--col "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" -list "")][1]/li[2]_RELOC","xpath//*[@id=""footer""]/div/nav/div[2]/ul/li[2]_SEL"
77,20220525233357,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True
78,20220526222958,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
79,20220527195916,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True
80,20220528181752,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True
81,20220529235757,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True
82,20220530100240,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True
83,20220531183214,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
84,20220601234005,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
85,20220602231817,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
86,20220603234920,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
87,20220604072429,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
88,20220605235747,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False,True,True,True
89,20220606215446,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True
90,20220607235829,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
91,20220608223934,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
92,20220609231642,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
93,20220610144053,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
94,20220611121202,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
95,20220612195323,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True
96,20220613185733,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
97,20220614205612,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
98,20220615135629,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
99,20220616215308,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
100,20220617222645,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
101,20220618223804,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True
102,20220619233103,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,True
103,20220620233111,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True
104,20220621232624,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
105,20220622234203,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
106,20220623233928,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
107,20220624195332,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
108,20220625213604,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
109,20220626224529,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
110,20220627222228,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
111,20220628222526,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
112,20220629232212,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True
113,20220630234620,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
114,20220701234244,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
115,20220702232625,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
116,20220703204003,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
117,20220704224952,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
118,20220705232248,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True
119,20220706235306,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
120,20220707232235,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
121,20220708234319,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
122,20220709234601,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
123,20220710172231,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
124,20220711190602,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
125,20220712220832,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
126,20220713222147,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
127,20220714194042,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
128,20220715205801,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
129,20220716230510,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
130,20220717223906,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True
131,20220718211117,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True
132,20220719194710,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True
133,20220720213959,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
134,20220721210523,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True
135,20220722223330,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True
136,20220723223030,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
137,20220724231446,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
138,20220725201053,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
139,20220726214439,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True
140,20220727225322,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
141,20220728231629,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
142,20220729232002,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
143,20220730223933,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True
144,20220731160811,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True
145,20220801220150,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
146,20220802215057,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
147,20220803235419,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True
148,20220804231102,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True
149,20220805221330,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True
150,20220806232927,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
151,20220807224616,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
152,20220808235104,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
153,20220809222333,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
154,20220810215719,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True
155,20220811221236,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
156,20220812221320,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True
157,20220813185002,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True
158,20220814160420,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
159,20220815193516,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
160,20220816223824,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
161,20220817221108,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
162,20220818214513,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
163,20220819192249,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
164,20220820193821,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
165,20220821213958,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
166,20220822233518,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True
167,20220823235305,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
168,20220824163325,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
169,20220825205958,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True
170,20220826212749,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
171,20220827205132,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True
172,20220828201953,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True
173,20220829224302,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True
174,20220830235221,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,True,True,True
175,20220831232336,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,True
176,20220901220706,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True
177,20220902225302,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True
