,Timestamp,"//*[@id=""home-container-media""]/div[14]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC",class namedetails-text-shell_SEL,"xpath//*[@id=""home-container-media""]/div[14]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[21]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/div[1]_RELOC",class namerich-thumbnail_SEL,"xpath//*[@id=""home-container-media""]/div[21]/div/div_SEL","//*[@id=""home-container-media""]/div[22]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC","xpath//*[@id=""home-container-media""]/div[22]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]/div[2]_RELOC",class namerich-video-meta_SEL,"xpath//*[@id=""home-container-media""]/div/div/div[2]/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[10]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC",class namechannel-avatar_SEL,"xpath//*[@id=""home-container-media""]/div[10]/div/div[2]/div_SEL","//*[@id=""info""]/*[@id=""menu""][1]/div[3]_RELOC",class namemenu-button_SEL,"xpath//*[@id=""menu""]/div[3]_SEL","//*[@id=""related""]/div[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC",class namevideo-title_SEL,"xpath//*[@id=""related""]/div[6]/div/div[2]/div_SEL","//*[@id=""home-container-media""]/div[9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC","xpath//*[@id=""home-container-media""]/div[9]/div/div[2]/div_SEL","//*[@id=""home-container-media""]/div[8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]/div[2]_RELOC","xpath//*[@id=""home-container-media""]/div[8]/div/div[2]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" minimized "")]_RELOC",idlocarchives_wrapper_SEL,class nameminimized_SEL,"xpath//*[@id=""locarchives_wrapper""]_SEL","//*[@id=""related""]/div[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/div[1]_RELOC",class namethumbnail_SEL,"xpath//*[@id=""related""]/div[7]/div/div_SEL","//*[@id=""home-container-media""]/div[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]/div[2]_RELOC","xpath//*[@id=""home-container-media""]/div[6]/div/div[2]/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[18]_RELOC",class namerich-grid-media-skeleton_SEL,"xpath//*[@id=""home-container-media""]/div[18]_SEL","//*[@id=""home-container-media""]/div[12]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/div[1]_RELOC","xpath//*[@id=""home-container-media""]/div[12]/div/div_SEL","//*[@id=""home-container-media""]/div[12]_RELOC","xpath//*[@id=""home-container-media""]/div[12]_SEL","//*[@id=""home-container-media""]/div[9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC","xpath//*[@id=""home-container-media""]/div[9]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[20]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC","xpath//*[@id=""home-container-media""]/div[20]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[24]_RELOC","xpath//*[@id=""home-container-media""]/div[24]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" autoplay "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-skeleton "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC","xpath//*[@id=""related""]/div/div[2]/div/div[2]/div_SEL","//*[@id=""home-container-media""]/div[9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]_RELOC",class namedetails_SEL,"xpath//*[@id=""home-container-media""]/div[9]/div/div[2]_SEL"
24,20211023155622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,20211025230906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,20211026215843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,20211027213952,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
28,20211029125456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,20211101202012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,20211102233950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,20211103213124,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
32,20211106205130,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,20211108215658,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
34,20211109200405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,20211110223904,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
36,20211116185219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,20211117235848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,20211122202847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,20211124223320,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
40,20211125203948,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
41,20211126135613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,20211127120423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,20211128003833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,20211130221939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,20211201223151,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
46,20211202101945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,20211203102959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,20211204211637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,20211206232729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,20211207235711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,20211208223311,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
52,20211209230327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,20211210215555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,20211211162850,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,20211215223629,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
56,20211216200814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,20211217055605,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
58,20211220232306,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
59,20211224055423,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
60,20211230225408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,20211231053708,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
62,20220110165033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,20220115125208,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
64,20220117102734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,20220119222851,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
66,20220120205202,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
67,20220121181424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,20220124223036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,20220127002812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,20220128113326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,20220131101956,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
72,20220201121020,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
73,20220203021743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,20220207161417,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
75,20220215142054,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
76,20220216223502,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True
77,20220217213140,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
