,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][1]/div[5]/div[1]/div[1]/div[1]/ul[1]/li[16]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[2]/div[5]/div/div/div/ul/li[16]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[10]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]/div[1]/ul[1]/li[14]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[10]/div/div[2]/div/ul/li[14]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[8]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]/div[1]/ul[1]/li[6]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[8]/div/div[2]/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" col3 "")]_RELOC",class namerh09tiles_SEL,"xpath//*[@id=""__next""]/div/section[3]/div/div_SEL","//*[@data-lbl=""ribbon:Experian""]/div[2]_RELOC",class namerw-logo_SEL,"xpath//*[@id=""__next""]/div/section[5]/div/ul/li/a/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[10]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]/div[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[10]/div/div[2]/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rh08sliderw2 "")]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rh02txt "")][1]/div[1]/div[1]_RELOC",class namerh08w6_SEL,"xpath//*[@id=""rh08""]/div/div/div[2]/div/div[2]/div/div_SEL","//*[@data-lbl=""cloud-apps:hcm""]/span[1]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[2]/div[3]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[1]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w5-half "")][1]/ul[1]/li[5]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div/div/div/div/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[8]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]/div[1]/ul[1]/li[5]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[8]/div/div[2]/div/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[5]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" obttns "")][1]_RELOC",class nameobttns_SEL,"xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[5]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" col3 "")]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rh09-cta "")][1]_RELOC",class namerh09-cta_SEL,"xpath//*[@id=""__next""]/div/section[3]/div/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]/div[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[2]/div/div[2]/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][1]/div[4]/div[1]/div[1]/div[1]/ul[1]/li[3]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[2]/div[4]/div/div/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[8]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]_RELOC",class namerc105w4_SEL,"xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[8]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[11]/div[1]/div[1]/div[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[11]/div/div/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rw-scrim-neutral-40bg "")][2]/div[9]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105w4 "")][1]/div[1]/ul[1]/li[6]_RELOC","xpath//*[@id=""__next""]/div/section[4]/div/div[4]/div[9]/div/div[2]/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105v0 "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rc105-subheader "")][1]/div[1]_RELOC",class namerc105-ttl_SEL,"xpath//*[@id=""__next""]/div/section[4]/div/div/div_SEL","//*[@style=""background-image:url(https://www.oracle.com/node/oce/storyhub/prod/api/v1.1/assets/CONT08D9D2AE3A324C6F8912CCE88C4592FD/native""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" obttns "")][1]_RELOC","xpath//*[@id=""__next""]/div/section[5]/div[2]/div[6]/div/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rc68w2 "")]/div[1]_RELOC",class namecol-framework_SEL,"xpath//*[@id=""__next""]/div/section[6]/div/div/div_SEL"
32,20220410094618,1,1,1,1,1,1,1,1,1,1,12,6,1,1,1,5,1,1,1,1,9,1,1,1,20,2,1,6,3,1,1,1,1,1,19,1,1,1,1,1,1,2,22,0,1,1,1,1
33,20220411215411,1,1,1,1,1,1,1,1,1,1,12,6,1,1,1,6,1,1,1,1,9,1,1,1,21,2,1,6,3,1,1,1,1,1,19,1,1,1,1,1,1,2,22,0,1,1,1,1
34,20220412220424,1,1,1,1,1,1,1,1,1,1,12,6,1,1,1,6,1,1,1,1,9,1,1,1,21,2,1,6,3,1,1,1,1,1,19,1,1,1,1,1,1,2,22,0,1,1,1,1
35,20220413204050,1,1,1,1,1,1,1,1,1,1,12,6,1,1,1,6,1,1,1,1,9,1,1,1,21,2,1,6,3,1,1,1,1,1,19,1,1,1,1,1,1,2,22,0,1,1,1,1
36,20220414205329,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
37,20220415232725,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
38,20220416222709,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
39,20220417150809,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
40,20220418233108,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
41,20220419202647,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
42,20220420135829,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
43,20220421175733,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
44,20220422181023,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
45,20220423190056,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
46,20220424180214,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
47,20220425234549,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,6,1,1,0,1,0,1,0,1,15,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
48,20220426234827,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
49,20220427203111,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
50,20220428234244,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,5,1,1,0,1,0,1,0,1,14,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,0,1,0
51,20220429182052,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
52,20220430180104,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
53,20220501183456,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
54,20220502182637,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
55,20220503192525,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
56,20220504215904,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
57,20220505233219,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
58,20220506233000,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
59,20220507235952,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
60,20220508234127,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
61,20220509235738,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
62,20220510211208,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,0,0,1,0,1,2,0,0,0,1,1,0
63,20220511170407,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,5,1,1,0,1,0,1,0,1,20,0,1,6,0,1,0,1,0,1,19,0,0,0,1,0,1,2,0,0,0,1,1,0
64,20220512230158,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,4,1,1,0,1,0,1,0,1,19,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
65,20220513203809,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,4,1,1,0,1,0,1,0,1,19,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
66,20220514173506,1,0,1,0,1,0,1,1,0,1,12,0,1,0,1,4,1,1,0,1,0,1,0,1,19,0,1,6,0,1,0,1,0,1,19,0,1,0,1,0,1,2,0,0,0,1,1,0
