,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][10]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-badge "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-name "")][1]_RELOC",class nameindex-connect__keyword-name_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[10]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gtm-home-footer-other "")][1]/span[1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[6]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-signup__join-btn-label "")]_RELOC",class nameindex-signup__join-btn-label_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[7]/div/a/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gtm-home-footer-qa-directory "")]/span[1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][1]_RELOC",class namenova-legacy-l-flex__item_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-content "")]_RELOC",class nameindex-content_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-discover__content "")]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][6]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][2]_RELOC",class nameindex-connect__keyword-item_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-discover "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-discover__img "")][1]_RELOC",class nameindex-discover__img_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-badge "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-name "")][1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-content "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__content "")]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-stats__content "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-section__strapline "")][1]_RELOC",class nameindex-section__strapline_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[5]/div/p_SEL",//*button_RELOC,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div/div/div/div/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][5]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-header__menu "")]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gtm-home-footer-other "")][1]/span[1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-main__socials "")]_RELOC",class nameindex-main__socials_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[2]/div/div_SEL"
28,20220403235929,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
29,20220404234236,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
30,20220405224006,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
31,20220406235925,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
32,20220407232047,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
33,20220408235535,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
34,20220409225153,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
35,20220410232732,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
36,20220411231754,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
37,20220412235025,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
38,20220413234026,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
39,20220414234246,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
40,20220415234255,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
41,20220416232740,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
42,20220417235839,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
43,20220418233958,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
44,20220419235842,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
45,20220420235814,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
46,20220421235257,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
47,20220422235543,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
48,20220423233906,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
49,20220424235148,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
50,20220425233943,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
51,20220426235940,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
52,20220427224739,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
53,20220428233311,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
54,20220429235136,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
55,20220430233717,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
56,20220501235447,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
57,20220502234201,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
58,20220503234142,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
59,20220504232630,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
60,20220505235205,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
61,20220506235750,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
62,20220507235606,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
63,20220508231409,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
64,20220509231359,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
65,20220510231604,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
66,20220511235016,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
67,20220512234240,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
68,20220513235714,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
69,20220514232848,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
70,20220515233403,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
71,20220516235501,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
72,20220517235825,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
73,20220518235217,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
74,20220519234439,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
75,20220520235610,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
76,20220521234001,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
