,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" topLeft "")]_RELOC",class nametopLeft_SEL,xpath//html/body/div/div/div/div/div/div_SEL,"//*[@id=""aRmsDefer""]_RELOC",idaRmsDefer_SEL,"xpath//*[@id=""aRmsDefer""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" musCardCont "")]/div[2]_RELOC","xpath//*[@id=""vs_cont""]/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_body "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hpl "")][5]_RELOC",class namehpl_SEL,xpath//html/body/div/div/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" show_none "")]_RELOC",class namescroll_cont_SEL,idscroll_cont_SEL,"xpath//*[@id=""scroll_cont""]_SEL","//*[@data-h=""ID=HpApp,12020.1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",class nameicon_SEL,"xpath//*[@id=""calendar""]/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" musCardCont "")]_RELOC",class namemusCardCont_SEL,"xpath//*[@id=""vs_cont""]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_body "")]/div[4]_RELOC",xpath//html/body/div/div/div[4]_SEL,"//*[@id=""images""]_RELOC",class namescope_SEL,idimages_SEL,"xpath//*[@id=""images""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" show "")]_RELOC",class namecarousel_SEL,idcarousel_SEL,"xpath//*[@id=""carousel""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hr "")]_RELOC",class namehr_SEL,"xpath//*[@id=""vs_cont""]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_body "")]/div[5]_RELOC",xpath//html/body/div/div/div[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" hp_media_container "")]_RELOC",class namehp_media_container_SEL,xpath//html/body/div/div/div/div[2]_SEL,"//*[@id=""sb_form_go""]_RELOC",idsb_form_go_SEL,namesearch_SEL,"xpath//*[@id=""sb_form_go""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" scope_cont "")]_RELOC",class namescope_cont_SEL,"xpath//*[@id=""hdr""]/div/div_SEL","//*[@id=""nc_iid""]_RELOC",idnc_iid_SEL,"xpath//*[@id=""nc_iid""]_SEL","//*[@id=""local""]_RELOC",class nameoverflow_item_SEL,idlocal_SEL,"xpath//*[@id=""local""]_SEL","//*[@id=""id_s""]_RELOC",idid_s_SEL,"xpath//*[@id=""id_s""]_SEL","//*[@id=""outlook""]_RELOC",idoutlook_SEL,"xpath//*[@id=""outlook""]_SEL","//*[@data-h=""ID=HpApp,27763.1""]/div[1]_RELOC","xpath//*[@id=""vs_cont""]/div/div/div[2]/div/a/div_SEL"
85,20220410234327,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
86,20220411234643,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
87,20220412235650,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
88,20220413233650,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,1,18,1,1,1,1,1,1,1,1,1,1
89,20220414235151,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
90,20220415230551,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
91,20220416235940,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,11,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
92,20220417235711,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
93,20220418235424,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
94,20220419235349,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
95,20220420235217,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
96,20220421235213,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
97,20220422234120,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
98,20220423234032,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
99,20220424233357,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
100,20220425235505,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
101,20220426235751,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
102,20220427235437,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
103,20220428234759,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
104,20220429235627,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
105,20220430233934,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
106,20220501234745,1,1,6,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,18,1,1,1,1,1,1,1,1,1,1
107,20220502235256,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
108,20220503235536,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
109,20220504235043,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
110,20220505235926,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
111,20220506235625,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
112,20220507235333,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
113,20220508232905,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
114,20220509234256,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
115,20220510235132,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
116,20220511233811,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
117,20220512232755,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
118,20220513235719,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,6,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
119,20220514233619,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
120,20220515234449,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
121,20220516231109,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1
122,20220517235111,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
123,20220518235951,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
124,20220519235058,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
125,20220520235412,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
126,20220521235536,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
127,20220522231103,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
128,20220523235442,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
129,20220524232605,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
130,20220525234530,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
131,20220526235042,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
132,20220527234827,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
133,20220528235523,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,6,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
134,20220529234041,1,1,6,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,17,1,1,1,1,1,1,1,1,1,1
135,20220530235911,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
136,20220531234208,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
137,20220601232957,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
138,20220602233111,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
139,20220603230330,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
140,20220604234153,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
141,20220605233350,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
142,20220606235958,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
143,20220607235219,1,1,6,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,18,1,1,1,1,1,1,1,1,1,1
144,20220608233807,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
145,20220609235242,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
146,20220610235917,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
147,20220611225354,1,1,6,1,1,1,1,2,1,6,1,1,1,1,1,1,11,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,17,1,1,1,1,1,1,1,1,1,1
148,20220612232915,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
149,20220613235613,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
150,20220614234214,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
151,20220615235402,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,13,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
152,20220616235617,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
153,20220617230406,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
154,20220618233657,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
155,20220619230335,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
156,20220620234028,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
157,20220621234821,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,18,1,1,1,1,1,1,1,1,1,1
158,20220622233443,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
159,20220623235711,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,12,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1
160,20220624235636,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
161,20220625234208,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,18,1,1,1,1,1,1,1,1,1,1
162,20220626231024,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
163,20220627235702,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,17,2,2,1,1,1,1,1,1,1,1
164,20220628235109,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1
165,20220629235044,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
166,20220630234624,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
167,20220701235334,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,2,2,1,1,1,1,1,1,1,1
168,20220702230630,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,17,1,1,1,1,1,1,1,1,1,1
169,20220703233359,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1
170,20220704225833,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
171,20220705232245,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
172,20220706235302,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
173,20220707233755,1,1,4,1,1,1,1,2,1,6,1,1,1,1,1,1,12,2,1,1,2,1,1,1,4,1,1,0,0,0,0,1,1,4,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,16,1,1,1,1,1,1,1,1,1,1
174,20220708232352,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
175,20220709232750,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
176,20220710224733,1,1,6,1,1,1,1,3,1,5,1,1,1,1,1,1,11,2,1,1,4,1,1,1,5,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
177,20220711235530,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
178,20220712225202,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
179,20220713234817,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
180,20220714232313,1,1,6,1,1,1,1,2,1,5,1,1,1,1,1,1,12,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1
