,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" AssemblyTextButton--inverted "")]/span[1]_RELOC","xpath//*[@id=""TopNavigationReactTarget""]/header/div/div[2]/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout-carouselItemDescription "")]_RELOC",class namePrismicTextCallout-carouselItemDescription_SEL,"xpath//*[@id=""PrismicMediaCarouselTarget""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout-carousel "")]_RELOC",class namePrismicTextCallout-carousel_SEL,"xpath//*[@id=""PrismicMediaCarouselTarget""]/div_SEL",//main[1]/section[7]/div[1]/div[1]/div[1]/div[1]_RELOC,class namePrismicTextCallout-title_SEL,"xpath//*[@id=""page""]/section[7]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteCreateIconButton-xhp "")]/a[1]/span[1]_RELOC","xpath//*[@id=""TopNavigationReactTarget""]/header/div/div/div[2]/div[3]/a/span_SEL","//*[@onclick=""if(window.logPageAction){window.logPageAction('topic_prismic',{currentUrl:window.location.pathname,nextUrl:'/topic/arts-and-humanities/'});}""]/span[1]_RELOC","xpath//*[@id=""PrismicTopicLinksTarget""]/div[3]/a/span_SEL",//main[1]/section[7]/div[1]_RELOC,class nameUIContainer_SEL,"xpath//*[@id=""page""]/section[7]/div_SEL",//main[1]/section[3]/div[1]/div[1]_RELOC,class namePrismicTextCallout-content_SEL,"xpath//*[@id=""page""]/section[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteFooter-socialAndCopyright "")]/div[1]/div[1]/div[1]/span[2]_RELOC",class nameUIIconButton_SEL,xpath//html/body/div[2]/footer/div/div[2]/section/div/div/div/span[2]_SEL,//main[1]/section[9]/div[1]_RELOC,"xpath//*[@id=""page""]/section[9]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTopicSubject--Languages "")]_RELOC",class namePrismicTopicSubject_SEL,"xpath//*[@id=""PrismicTopicLinksTarget""]/div_SEL","//*[@onclick=""if (Quizlet.trackPrismicCTAClick) Quizlet.trackPrismicCTAClick('hero-module-signup');var x=Quizlet.openSignupModal;return !x||!x({""signupOrigin"":""info-page-cta"",""screenName"":""none/homepage""})&&!1""]/span[1]_RELOC",class nameUIButton-wrapper_SEL,"xpath//*[@id=""page""]/section/div/div/div[2]/div[3]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout--fullCover "")]/div[1]_RELOC","xpath//*[@id=""page""]/section[8]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout--carousel "")]/div[1]/div[1]_RELOC","xpath//*[@id=""page""]/section/div/div_SEL","//*[@name=""cstoken""]_RELOC",namecstoken_SEL,xpath//html/body/div[2]/footer/div/div/div/div[5]/div/div/div/div/div/form/input_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout--fullCover "")]/div[1]/div[1]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout-title "")][1]_RELOC","xpath//*[@id=""page""]/section[8]/div/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" TopNavigation-contentLeft "")]_RELOC",class nameTopNavigation-contentLeft_SEL,"xpath//*[@id=""TopNavigationReactTarget""]/header/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteFooter-flexContainer "")]/div[4]/div[1]/div[1]_RELOC",class nameUIRow_SEL,xpath//html/body/div[2]/footer/div/div/div/div[4]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTopicLinks-inner "")]_RELOC",class namePrismicTopicLinks-inner_SEL,"xpath//*[@id=""page""]/section[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteNavLoginSection "")]_RELOC",class nameSiteNavLoginSection_SEL,"xpath//*[@id=""TopNavigationReactTarget""]/header/div/div[2]/div[2]_SEL"
17,20210405133417,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
18,20210406084234,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True
19,20210407074229,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
20,20210408134423,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
21,20210409160128,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
22,20210410193207,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
23,20210411213113,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
24,20210412104904,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,False,False,True,True,True,True
25,20210413181513,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
26,20210414224233,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True
27,20210415215722,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
28,20210416122450,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,True,True
29,20210428163358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,20210509215057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,20210527172438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,20210713234914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,20210716211156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,20210719233420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,20210808234727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,20210911224125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,20210916225909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,20210923211632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,20211001224007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,20211103235526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,20211104175809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,20211107224812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,20211115200156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,20211118134725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,20211119225307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,20211220232746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,20220107132754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,20220112052842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,20220120195615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,20220123230823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,20220208201648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,20220213213921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,20220226190030,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,20220227185221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,20220310195753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,20220311223924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,20220312235820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,20220313174759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,20220316140025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,20220323232805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,20220328045609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,20220405032645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,20220407182059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,20220408014156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,20220413150442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,20220414011008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,20220415012321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,20220417015521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,20220422012723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,20220425174135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,20220426012233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,20220427235759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,20220428203644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,20220429010013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,20220502044517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,20220503232212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,20220504223149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,20220509152543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,20220510015412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,20220511012001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,20220512104857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,20220517022211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,20220518193446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,20220602223800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,20220603172555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
