,Timestamp,"//*[@an-la=""merchandising:shop our latest offers and innovations:tvs:vd:the frame tvs:buy now""]/div[1]/div[2]_RELOC",class nameshowcase-card-tab-card__product-description-wrap_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/a/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclaimer__inner "")]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" disclaimer__show "")][1]_RELOC",class namedisclaimer__show_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[12]/section/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-kv-carousel__wrapper "")]_RELOC",class namehome-kv-carousel__wrapper_SEL,"xpath//*[@id=""home-kv""]/div/div_SEL","//*[@an-la=""appliances:laundry:see featured products ""]/span[1]_RELOC",class namegnb__depth3-link-text_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div[2]/ul/li[3]/div/div/ul/li[6]/a/span_SEL","//*[@an-la=""appliances:air solutions:see featured products""]/span[1]_RELOC","xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div[2]/ul/li[5]/div/div/ul/li[4]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__sub "")]/ul[1]/li[1]/div[1]/div[2]/ul[1]/li[1]/div[1]/div[1]/ul[1]/li[1]_RELOC",class namegnb__depth3-menu_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div[2]/ul/li/div/div[2]/ul/li/div/div/ul/li_SEL","//*[@id=""layerInsufficientStock""]/div[1]_RELOC",class namelayer-popup__inner_SEL,"xpath//*[@id=""layerInsufficientStock""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb-search__no-suggestions--hide "")]_RELOC",class namegnb-search__no-suggestions_SEL,"xpath//*[@id=""wrap""]/div[2]/section[2]/div[3]/div/div/div[2]_SEL","//*[@id=""home-kv-carousel-slide-6""]/span[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indicator__label-line "")][1]/span[1]_RELOC",class nameindicator__label-line-filled_SEL,"xpath//*[@id=""home-kv-carousel-slide-6""]/span[2]/span/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__main "")]/ul[1]/li[5]/div[1]/div[2]/ul[1]/li[4]_RELOC",class namegnb__depth2-menu_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[5]/div/div[2]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" cookie-bar__select-text "")]_RELOC",class namecookie-bar__select-text_SEL,"xpath//*[@id=""header""]/div[2]/div/div[2]/div_SEL","//*[@id=""popup_alert""]_RELOC",idpopup_alert_SEL,class namepopup-nextgen-type_SEL,"xpath//*[@id=""popup_alert""]_SEL","//*[@id=""privacy-terms2""]_RELOC",namecheckbox_SEL,class namehidden_SEL,idprivacy-terms2_SEL,"xpath//*[@id=""privacy-terms2""]_SEL","//*[@id=""home-kv-carousel-slide-4""]/span[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indicator__dot "")][1]/span[1]_RELOC",class nameindicator__dot-inner_SEL,"xpath//*[@id=""home-kv-carousel-slide-4""]/span/span/span_SEL","//*[@an-tr=""co07_key feature tab-home-text-home appliances_bespoke refrigerators""]_RELOC",class nametab__item-title_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[5]/section/div/div/div/ul/li[2]/button_SEL","//*[@id=""carousel-three""]/div[1]/div[1]_RELOC",class namehome-kv-carousel__text-wrap_SEL,"xpath//*[@id=""carousel-three""]/div/div_SEL","//*[@an-la=""search chips:Certified Re Newed""]_RELOC",class namegnb-search__chip_SEL,"xpath//*[@id=""wrap""]/div[2]/section[2]/div[3]/div[2]/button[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" half-teaser-list__item--active "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" half-teaser-list__text "")][1]_RELOC",class namehalf-teaser-list__text_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[8]/section/div/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__main "")]/ul[1]/li[3]/div[1]/div[1]/a[1]/span[1]_RELOC","xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__sub "")]/ul[1]/li[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__depth-back-wrap "")][1]_RELOC",class namegnb__depth-back-wrap_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div[2]/ul/li/div/div_SEL"
69,20220519214124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,20220520220759,0,30,0,0,0,0,1,1,0,0,363,2,0,2,1,363,84,1,5,1,1,1,1,0,4,0,1,68,1,0,0,0,1,1,1,1,1,2,67,1,1,1,7,2,0,20,1,0,4,0,0,7,1,1,3,7,1,4,1,10,6
71,20220521214644,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
72,20220522225315,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
73,20220523190354,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
74,20220524201303,0,15,1,1,14,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
75,20220525235708,0,15,1,1,14,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
76,20220526201837,0,15,1,1,14,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
77,20220527213756,0,15,1,1,14,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
78,20220528232542,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
79,20220529235746,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
80,20220530215351,0,15,1,1,13,6,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
81,20220531230928,0,15,1,0,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
82,20220601234155,0,15,1,0,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
83,20220602233216,0,15,1,0,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
84,20220603232537,0,15,1,0,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
85,20220604235446,0,15,1,0,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
86,20220605221131,0,15,1,0,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,19,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
87,20220606225713,0,15,1,1,13,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,19,1,0,4,0,1,7,1,1,4,0,1,4,1,9,6
88,20220607233402,0,15,1,1,13,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,46,0,1,1,2,1,1,1,1,1,2,70,1,1,1,9,2,0,19,1,0,4,0,1,7,1,1,4,0,1,4,1,10,6
89,20220608225333,0,15,1,1,13,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,46,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,19,1,0,5,0,1,7,1,1,4,0,1,4,1,10,6
90,20220609215056,0,15,1,1,13,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,46,0,1,1,2,1,1,1,1,1,2,70,1,1,1,9,2,0,19,1,0,5,0,1,7,1,1,4,0,1,4,1,10,6
91,20220610223548,0,15,1,1,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,46,0,1,1,2,1,1,1,1,1,2,70,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,0,1,4,1,10,6
92,20220611195242,0,15,1,1,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,46,0,1,1,2,1,1,1,1,1,2,70,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,0,1,4,1,10,6
93,20220612225518,0,15,1,1,14,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,46,0,1,1,2,1,1,1,1,1,2,70,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,0,1,4,1,10,6
94,20220613220703,0,15,1,1,11,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,46,0,1,1,2,1,1,1,1,1,2,70,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,0,1,4,1,10,6
95,20220614224100,0,15,1,1,11,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,4,0,0,46,0,1,1,2,1,1,1,1,1,2,69,1,1,1,8,2,0,18,1,0,4,0,1,7,1,1,4,0,1,4,1,10,6
96,20220615233727,0,15,1,1,12,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,46,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,0,1,4,1,10,6
97,20220616223845,0,15,1,1,12,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,0,1,4,1,9,6
98,20220617233749,0,15,1,1,12,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,0,1,4,1,9,6
99,20220618233746,0,15,1,1,12,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,0,1,4,1,9,6
100,20220619234903,0,15,1,1,12,0,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,19,1,0,6,0,1,7,1,1,4,0,1,4,1,9,6
101,20220620225508,0,20,1,1,15,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,4,0,0,45,0,1,1,2,1,1,1,1,1,2,67,1,1,1,9,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
102,20220621235646,0,20,1,1,15,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,11,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
103,20220622231905,0,20,1,1,15,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,11,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
104,20220623235950,0,20,1,1,15,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,11,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
105,20220624220751,0,20,1,1,17,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,11,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
106,20220625233941,0,20,1,1,17,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,11,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
107,20220626233639,0,20,1,1,18,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,11,2,0,19,1,0,0,0,1,7,1,1,5,11,1,4,1,9,6
108,20220627232224,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
109,20220628234910,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
110,20220629234441,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
111,20220630225419,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
112,20220701185412,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
113,20220702235132,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
114,20220703202139,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
115,20220704220857,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
116,20220705213632,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
117,20220706221212,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
118,20220707210750,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
119,20220708223318,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
120,20220709215134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,20220710204002,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,68,1,1,1,9,2,0,18,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
122,20220711214031,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,0,5,0,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,9,2,0,17,1,0,5,0,1,7,1,1,4,9,1,4,1,9,6
123,20220712210226,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,17,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
124,20220713205133,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,70,1,1,1,10,2,0,17,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
125,20220714230859,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
126,20220715212248,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
127,20220716235449,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
128,20220717215252,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
129,20220718210402,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
130,20220719231139,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
131,20220720153646,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
132,20220721132536,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
133,20220722192645,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
134,20220723234258,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
135,20220724223949,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,0,6,0,1,7,1,1,4,9,1,4,1,9,6
136,20220725230614,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
137,20220726221434,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
138,20220727235247,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
139,20220728215638,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,17,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
140,20220729195619,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
141,20220730160849,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
142,20220731231738,0,15,1,1,9,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
143,20220801232002,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
144,20220802182358,0,15,1,1,11,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
145,20220803230900,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
146,20220804190933,0,15,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
147,20220805191358,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
148,20220806234657,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
149,20220807230740,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
150,20220808195431,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
151,20220809200554,0,15,1,1,13,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,71,1,1,1,10,2,0,18,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
152,20220810155346,0,17,1,1,12,2,1,1,7,1,219,1,1,1,1,219,19,1,5,1,1,1,1,1,6,1,0,45,0,1,1,2,1,1,1,1,1,2,69,1,1,1,10,2,0,20,1,1,6,2,1,7,1,1,4,9,1,4,1,9,6
153,20220811233443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,11,0
154,20220812181448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,11,0
155,20220813203922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,11,0
156,20220814213530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,11,0
