,Timestamp,"//*[@aria-label=""Apple Directory""]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][6]_RELOC",class nameac-gf-directory-column-section-item_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div[2]/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[9]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[9]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[5]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[5]_SEL","//*[@id=""ac-gf-directory-column-section-state-services""]_RELOC",class nameac-gf-directory-column-section-state_SEL,idac-gf-directory-column-section-state-services_SEL,"xpath//*[@id=""ac-gf-directory-column-section-state-services""]_SEL","//*[@id=""ac-gn-searchform-src""]_RELOC",idac-gn-searchform-src_SEL,namesrc_SEL,"xpath//*[@id=""ac-gn-searchform-src""]_SEL","//*[@id=""ac-gn-searchform-reset""]_RELOC",idac-gn-searchform-reset_SEL,class nameac-gn-searchform-reset_SEL,"xpath//*[@id=""ac-gn-searchform-reset""]_SEL","//*[@id=""ac-gn-bag""]//*[@aria-hidden=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-bag-badge-separator"")][1]_RELOC",class nameac-gn-bag-badge-separator_SEL,"xpath//*[@id=""ac-gn-bag""]/div/span/span_SEL","//*[@aria-label=""Apple Directory""]/div[2]/div[1]/a[1]/span[1]_RELOC",class nameac-gf-directory-column-section-anchor-label_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div/a/span_SEL","//*[@aria-label=""Apple Directory""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][4]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div/div/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[9]/span[1]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[9]/span_SEL","//*[@aria-label=""Apple Directory""]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][3]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div[2]/ul/li[3]_SEL","//*[@data-unit-id=""watch-series-7""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]_RELOC",class nameunit-copy-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div/div_SEL,"//*[@data-unit-id=""apple-fitness-plus-winter""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon"")][1]_RELOC",class nameicon_SEL,xpath//html/body/main/section[3]/div/div/div/div/div/span_SEL,"//*[@aria-label=""Apple Directory""]/div[4]/div[2]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][3]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[4]/div[2]/ul/li[3]_SEL","//*[@aria-label=""Apple Directory""]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][6]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div/ul/li[6]_SEL","//*[@aria-label=""Apple Directory""]/div[4]/div[4]_RELOC",class nameac-gf-directory-column-section_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[4]/div[4]_SEL","//*[@data-unit-id=""tv-plus-macbeth""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" logo-image"")][1]/span[1]_RELOC",class namevisuallyhidden_SEL,xpath//html/body/main/section[3]/div[7]/div/div/div/h4/span_SEL,"//*[@data-unit-id=""iphone-13""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")][1]_RELOC",class namecta-links_SEL,xpath//html/body/main/section[2]/div[2]/div/div/div/div_SEL,"//*[@id=""ac-gn-menuanchor-open""]/span[1]_RELOC",class nameac-gn-menuanchor-label_SEL,"xpath//*[@id=""ac-gn-menuanchor-open""]/span_SEL","//*[@data-unit-id=""watch-series-7""]/div[1]/div[1]_RELOC",class nameunit-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div_SEL
71,20220331235915,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
72,20220401235943,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
73,20220402235201,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
74,20220403235550,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
75,20220404234551,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
76,20220405234537,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,9,0,0,9,1,1,2,1,1,9,1
77,20220406235350,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,9,0,0,9,1,1,2,1,1,9,1
78,20220407234625,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,9,0,0,9,1,1,2,1,1,9,1
79,20220408234208,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
80,20220409234952,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
81,20220410234310,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
82,20220411235952,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
83,20220412235737,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
84,20220413235026,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
85,20220414235745,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
86,20220415233536,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,5,0,0,9,1,1,2,1,1,9,1
87,20220416232309,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
88,20220417235909,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
89,20220418235933,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
90,20220419234348,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
91,20220420233342,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
92,20220421235853,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
93,20220422235802,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,7,2,0,1,0,1,1,0,1,1,10,1,0,3,0,1,7,2,1,2,1,1,7,1
94,20220423235044,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
95,20220424234523,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
96,20220425235429,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
97,20220426234215,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
98,20220427234725,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
99,20220428235720,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
100,20220429235607,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
101,20220430235335,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
102,20220501235018,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
103,20220502235317,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
104,20220503235329,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
105,20220504235355,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
106,20220505235432,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
107,20220506235918,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,6,0,1,9,1,1,2,1,1,9,1
108,20220507235136,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
109,20220508235031,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
110,20220509235426,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
111,20220510234349,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
112,20220511235742,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
113,20220512235819,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
114,20220513235353,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
115,20220514235813,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
116,20220515235401,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
117,20220516235320,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
118,20220517235851,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
119,20220518235826,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
120,20220519235930,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
121,20220520235850,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
122,20220521234532,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
123,20220522235752,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
124,20220523235744,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,1,1,1,0,1,1,10,1,0,9,0,0,9,1,1,2,1,1,9,1
125,20220524235759,1,59,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,3,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
126,20220525234531,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
127,20220526235843,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
128,20220527234928,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
129,20220528235044,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
130,20220529235117,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
131,20220530235930,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,0,1,1,0,1,1,10,1,0,10,0,0,9,1,1,2,1,1,9,1
132,20220531235334,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
133,20220601235725,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
134,20220602235223,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
135,20220603235104,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,7,0,0,9,1,1,2,1,1,9,1
136,20220604235937,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
137,20220605235427,1,59,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,1,0,1,1,0,1,1,10,1,0,8,0,0,9,1,1,2,1,1,9,1
138,20220606235659,1,58,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
139,20220607235827,1,58,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
140,20220608235952,1,58,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
141,20220609235745,1,58,1,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,10,1,0,1,0,0,0,0,1,2,1,0,0,0
142,20220610235830,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,2,0,1,1,0,1,1,10,1,0,7,0,1,9,1,1,2,1,1,9,1
143,20220611234549,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,2,0,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
144,20220612235639,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,2,0,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
145,20220613235548,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,2,0,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
146,20220614234751,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,2,0,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
147,20220615235834,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,1,0,1,1,0,1,1,10,1,0,10,0,1,9,1,1,2,1,1,9,1
148,20220616235453,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,3,0,1,0,1,1,0,1,1,10,1,0,10,0,1,9,1,1,2,1,1,9,1
149,20220617233957,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
150,20220618235715,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
151,20220619234947,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
152,20220620235930,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
153,20220621235630,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
154,20220622235049,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
155,20220623235329,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
156,20220624232543,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
157,20220625235003,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
158,20220626235859,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
159,20220627231849,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
160,20220628231739,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
161,20220629234259,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,9,0,1,9,1,1,2,1,1,9,1
162,20220630233401,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
163,20220701232614,1,58,1,0,0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,2,3,1,20,4,1,5,0,0,1,1,1,9,2,0,2,1,1,1,0,1,1,10,1,0,8,0,1,9,1,1,2,1,1,9,1
