,Timestamp,"//*[@onclick=""document.getElementById('hulushop').getElementsByClassName('modal--close')[0].click()""]_RELOC",class namebutton--cta_SEL,"xpath//*[@id=""hulushop""]/div[2]/div[2]/div/div[2]/div/div/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" Billboard__disclaimer "")]_RELOC",class nameBillboard__disclaimer_SEL,"xpath//*[@id=""__next""]/div/div/div/div[3]/div/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-section-container-single "")]/div[1]/div[2]_RELOC",class namefooter--row-section_SEL,"xpath//*[@id=""FooterLg""]/div/div/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature "")]/div[13]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet_default "")][1]_RELOC",class nameplan-feature__bullet_default_SEL,"xpath//*[@id=""plans""]/div/div[4]/div[13]/div[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-body__addon_container "")]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]_RELOC",class nameplan-feature__bullet_SEL,"xpath//*[@id=""plans""]/div/div[6]/div[2]/div[3]/div[2]/div_SEL","//*[@id=""legal-modal-masthead""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-dialog "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal--header "")][1]_RELOC",class namemodal--header_SEL,"xpath//*[@id=""legal-modal-masthead""]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" Masthead__container "")]_RELOC",class nameMasthead__container_SEL,"xpath//*[@id=""masthead""]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-body__addon_container "")]/div[3]_RELOC",class nameplan-feature-item_SEL,"xpath//*[@id=""plans""]/div/div[6]/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature-disclaimers "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-disclaimer__container "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-container__features-container "")][1]_RELOC",class nameplans-container__features-container_SEL,"xpath//*[@id=""plans""]/div/div[5]/div[2]/div_SEL","//*[@id=""bundle-modal""]_RELOC",class namemodal-wrapper_SEL,idbundle-modal_SEL,"xpath//*[@id=""bundle-modal""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature-disclaimers "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-disclaimer__container "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-container__features-container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plans-container__features-container__disclaimer "")][1]/span[1]_RELOC","xpath//*[@id=""plans""]/div/div[5]/div[2]/div/div/span_SEL","//*[@src=""/web/20220205224751im_/https://www.hulu.com/static/hitch/s3/attachments/ckllond4i0i9w1u7ghnu91j1b-bobsburgers-category-tile-294x450-1x.jpg""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" library__item-overlay "")][1]_RELOC",class namelibrary__item-overlay_SEL,"xpath//*[@id=""library""]/div[2]/div/div/button/div/img/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" TabButtons "")]_RELOC",class nameTabButtons_SEL,"xpath//*[@id=""SpotlightTabs""]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-body__addon_container "")]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet_default "")][1]_RELOC","xpath//*[@id=""plans""]/div/div[6]/div[2]/div[5]/div[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-head-column "")]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""plans""]/div/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-dialog__size-small "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal--body "")][1]/div[1]_RELOC","xpath//*[@id=""hulushop""]/div[2]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature "")]/div[14]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__check-0 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__bullet "")][1]_RELOC","xpath//*[@id=""plans""]/div/div[4]/div[14]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature "")]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" plan-feature__separator "")][2]_RELOC",class nameplan-feature__separator_SEL,"xpath//*[@id=""plans""]/div/div[4]/div[5]/div[5]_SEL","//*[@id=""entertainment-modal""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-backdrop "")][1]_RELOC",class namemodal-backdrop_SEL,"xpath//*[@id=""entertainment-modal""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-dialog__actions "")]_RELOC",class namemodal-dialog__actions_SEL,"xpath//*[@id=""hulushop""]/div[2]/div[2]/div/div[2]/div/div_SEL"
69,20220415234745,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
70,20220416215147,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
71,20220417230623,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
72,20220418232819,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
73,20220419235505,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
74,20220420234203,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
75,20220421235948,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
76,20220422232428,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
77,20220423234641,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
78,20220424233825,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
79,20220425235817,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
80,20220426235411,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
81,20220427225519,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
82,20220428232730,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
83,20220429235122,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
84,20220430234748,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
85,20220501233719,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
86,20220502225710,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
87,20220503234620,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
88,20220504225535,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
89,20220505234503,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
90,20220506234757,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
91,20220507233144,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
92,20220508233758,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
93,20220509235058,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
94,20220510231705,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
95,20220511231101,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
96,20220512235150,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
97,20220513233815,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
98,20220514224242,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
99,20220515235110,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
100,20220516235029,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
101,20220517235845,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
102,20220518232942,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
103,20220519233255,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
104,20220520232445,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
105,20220521234620,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
106,20220522235242,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
107,20220523233512,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
108,20220524215128,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
109,20220525225315,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
110,20220526233953,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
111,20220527234554,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
112,20220528234345,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
113,20220529232252,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
114,20220530232804,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
115,20220531232023,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
116,20220601224823,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
117,20220602231314,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
118,20220603233912,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
119,20220604233120,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
120,20220605231204,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
121,20220606235321,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,True
122,20220607235924,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
123,20220608234925,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,True
124,20220609221352,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
125,20220610225408,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
126,20220611233735,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
127,20220612225434,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,True
128,20220613235359,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
129,20220614235831,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
130,20220615230557,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
131,20220616232345,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
132,20220617235314,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
133,20220618232502,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
134,20220619233815,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
135,20220620234718,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
136,20220621220523,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
137,20220622215929,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
138,20220623235216,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
139,20220624232145,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
140,20220625222629,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
141,20220626235843,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
142,20220627233931,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
143,20220628235837,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
144,20220629233003,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
145,20220630235632,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
146,20220701225248,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
147,20220702224921,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
148,20220703213736,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
149,20220704232344,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True
150,20220705234816,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
151,20220706221901,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
152,20220707222720,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
153,20220708221557,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
154,20220709212415,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
155,20220710232622,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
156,20220711231435,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
157,20220712230442,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
158,20220713205553,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
159,20220714230931,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True
