,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" master-container-inner "")]_RELOC",class namemaster-container-inner_SEL,"xpath//*[@id=""app""]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" masthead "")]_RELOC",class namemasthead_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" trays-container "")]_RELOC",class nametrays-container_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" trays "")]/div[1]_RELOC","xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" trays "")]_RELOC",class nametrays_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" header-container "")]_RELOC",class nameheader-container_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" masthead-loader "")]_RELOC",class namemasthead-loader_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" masthead-area "")]_RELOC",class namemasthead-area_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" loader-middle "")]_RELOC",class nameloader-middle_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" tray-loader "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card "")][2]_RELOC",class namecard_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" tray-loader "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card "")][1]_RELOC","xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" static-container "")]_RELOC",class namestatic-container_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div/div_SEL","//*[@style=""display:block""]_RELOC","xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" tray-loader "")]_RELOC",class nametray-loader_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" loader-left "")]_RELOC",class nameloader-left_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div/div/div/div/div_SEL","//*[@id=""app""]_RELOC",idapp_SEL,"xpath//*[@id=""app""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" tray-loader "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card "")][5]_RELOC","xpath//*[@id=""app""]/div[2]/div/div/div[2]/div[2]/div/div/div/div/div/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" header "")]_RELOC",class nameheader_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-container "")]_RELOC",class namenav-container_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" masthead-container "")]_RELOC",class namemasthead-container_SEL,"xpath//*[@id=""app""]/div[2]/div/div/div[2]/div/div/div_SEL"
15,20210627110017,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
16,20210628215403,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
17,20210703064704,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
18,20210706200926,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
19,20210708032038,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
20,20210709192416,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
21,20210714150417,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
22,20210716223025,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
23,20210718224207,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
24,20210719081017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,20210720235336,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
26,20210722011231,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
27,20210726155441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,20210729154714,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
29,20210731001317,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
30,20210810062404,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
31,20210811202926,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
32,20210812150041,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
33,20210813201111,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
34,20210818224304,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
35,20210823072436,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
36,20210824023151,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
37,20210825180805,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
38,20210826151255,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
39,20210901190534,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
40,20210903124600,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
41,20210904100234,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
42,20210910053337,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
43,20210911070956,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
44,20210914191524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,20210917033555,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
46,20210918083006,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
47,20210921020057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,20210923223644,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
49,20210927124048,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
50,20210929194830,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
51,20211001162318,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
52,20211002150016,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
53,20211013211310,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
54,20211014223055,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
55,20211019163322,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
56,20211020100537,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
57,20211021235945,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
58,20211022170948,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
59,20211025105841,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
60,20211027233624,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
61,20211029183653,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
62,20211031105231,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
63,20211101203429,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
64,20211102041509,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
65,20211106024616,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
66,20211112155341,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
67,20211113145426,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
68,20211114060524,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
69,20211122065707,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
70,20211123143554,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
71,20211125102050,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
72,20211129214237,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
73,20211201113530,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
74,20211202184133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
75,20211205004840,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
76,20211206171629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
77,20211207230258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
78,20211215014700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
79,20211216222856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
80,20211219202330,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
81,20211229220056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
82,20220101065300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
83,20220102221709,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
84,20220103203336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
