,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mobile-y-search-container "")]/div[1]_RELOC",class namesearch_form--m_SEL,xpath//html/body/header/nav/div/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-wrapper "")]/div[4]_RELOC",class nameswiper-slide_SEL,"xpath//*[@id=""main""]/section[6]/div[2]/div[2]/div/div[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-announcement-banner__content "")]/div[1]_RELOC","xpath//*[@id=""main""]/div/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-footer--wrap "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav-level--1 "")][1]/*[@aria-expanded=""false""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav-level--2 "")][1]/li[2]_RELOC",xpath//html/body/footer/div/div/nav/ul/li[2]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" o-nav--primary "")]//*[@aria-expanded=""false""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav-level--2 "")][1]/li[6]_RELOC",xpath//html/body/header/nav/div/nav/ul/li/ul/li[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" v--centered-on-tablet "")]/*[@data-clog-params=""trigger=solutions""][1]/header[1]/span[1]_RELOC",class namec-promo__subheading_SEL,"xpath//*[@id=""main""]/section[6]/div[2]/div/a[3]/header/span_SEL","//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" u-padding--flush "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" o-content-container "")][1]/div[2]/div[1]/div[2]_RELOC",class namec-video-snippet_SEL,"xpath//*[@id=""main""]/section[5]/div/div[2]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" v--centered-on-tablet "")]_RELOC",class nameo-block-grid_SEL,"xpath//*[@id=""main""]/section[6]/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-announcement-banner__text "")]_RELOC",class namec-announcement-banner__text_SEL,"xpath//*[@id=""main""]/div/a/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav__scroller "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav__list "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav-level--1 "")][1]/*[@aria-expanded=""false""][1]/span[1]_RELOC",class namev--main_SEL,"xpath//*[@id=""main_nav""]/div[2]/nav/ul/li/span_SEL","//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" u-padding--flush "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" o-content-container "")][1]/div[2]/div[1]/div[1]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-video-snippet__caption-time "")][1]_RELOC",class namec-video-snippet__caption-time_SEL,"xpath//*[@id=""main""]/section[3]/div/div[2]/div/div/div[2]/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" u-padding-bottom--ultra "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" o-content-container "")][1]_RELOC",class nameo-content-container_SEL,"xpath//*[@id=""main""]/section[7]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" u-text--left "")]/div[3]/p[1]_RELOC","xpath//*[@id=""main""]/section[6]/div/div/div[3]/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav__scroller "")]_RELOC",class namec-nav__scroller_SEL,"xpath//*[@id=""main_nav""]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" u-justify-items--left "")]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-video-snippet "")][1]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-video-snippet__caption-title "")][1]_RELOC",class namec-video-snippet__caption-title_SEL,"xpath//*[@id=""main""]/section[4]/div/div[2]/div/div/div[2]/span_SEL",//main[1]/section[6]/div[1]_RELOC,"xpath//*[@id=""main""]/section[6]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" u-padding-bottom--large "")]_RELOC","xpath//*[@id=""main""]/section[6]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-wrapper "")]//*[@data-clog-params=""trigger=https://slack.com/events/webinars/what-is-slack""]/figure[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-type-eyebrow "")][1]_RELOC",class namec-type-eyebrow_SEL,"xpath//*[@id=""main""]/section[6]/div[2]/div[2]/div/div/a/figure/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-locale-new-menu__cols "")]_RELOC",class namec-locale-new-menu__cols_SEL,"xpath//*[@id=""new_locale_overlay_contents""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-footer--wrap "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav-level--1 "")][1]/*[@aria-expanded=""false""][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-nav-level--2 "")][1]/li[3]_RELOC",xpath//html/body/footer/div/div/nav/ul/li[5]/ul/li[3]_SEL
22,20220223214031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20220224161329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,20220225224408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,20220226204955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,20220227161951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,20220228164540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20220301223143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20220302220449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20220303180250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20220304215931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,20220305182118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,20220306092342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,20220307235943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20220308184050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20220309154851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,20220310182757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,20220311130724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20220312222125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,20220313224738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,20220314220248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,20220315225934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,20220316203852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20220317232621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,20220318195348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,20220319200236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20220320194210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,20220321220232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,20220322234915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,20220323232036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,20220324155932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,20220325112459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,20220326135411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,20220327100937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20220328192309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20220329212559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,20220330204630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,20220331234230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,20220401200559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,20220402152852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,20220403154033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,20220404200800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,20220405213857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,20220406234220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,20220407204717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,20220408205305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,20220409211415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,20220410210122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,20220411233201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,20220412191850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,20220413232638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,20220414203127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,20220415234339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,20220416221926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,20220417233700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
