,Timestamp,"//*[@data-analytics-view-custom-item-id=""10517966216""]/div[2]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mg9e_8"")][1]/span[2]_RELOC",class namemsa3_z4_SEL,"xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[20]/div/div[2]/ul/li/span[2]_SEL","//*[@data-box-name=""offersContainer""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" opbox-sheet-wrapper"")][1]_RELOC",class nameopbox-sheet-wrapper_SEL,xpath//html/body/div[3]/div[4]/div/div/div[2]/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div/div[2]/div_SEL,"//*[@data-analytics-view-custom-item-id=""11348936330""]/div[2]/ul[1]/li[2]/span[1]_RELOC",class name_1svub_SEL,"xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[18]/div/div[2]/ul/li[2]/span_SEL","//*[@data-analytics-view-custom-title=""Super cena!""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _b73bd_1hfkz"")][1]_RELOC",class name_b73bd_1hfkz_SEL,"xpath//*[@id=""carousel-icon-tiles-carousel-36882""]/div/div/div/div[9]/a/div[2]_SEL","//*[@data-analytics-view-custom-item-id=""11325576462""]/div[2]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mg9e_8"")][1]_RELOC",class namemg9e_8_SEL,"xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[8]/div/div[2]/ul/li_SEL","//*[@data-box-name=""allegro.user.profile.card""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mpof_ki"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" meqh_en"")][1]_RELOC",class namemeqh_en_SEL,"xpath//*[@id=""user-menu-panel2""]/div/div/div/div/div/div/div/div/div/div_SEL","//*[@data-role=""watched-offers-icon-wrapper""]_RELOC",class namemp7g_oh_SEL,xpath//html/body/div[3]/div[3]/header/div/nav/div/div/a[2]/div_SEL,"//*[@data-analytics-view-custom-item-id=""8905931946""]/div[3]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mg9e_8"")][1]/span[1]_RELOC",class name_bsvj8_SEL,"xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[13]/div/div[3]/ul/li/span_SEL","//*[@data-box-name=""allegro.metrumHeader.cart""]_RELOC",xpath//html/body/div[3]/div[3]/header/div/nav/div[4]/div_SEL,"//*[@data-analytics-view-custom-title=""Super cena!""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mzmg_6m"")][1]_RELOC",class namemzmg_6m_SEL,"xpath//*[@id=""carousel-icon-tiles-carousel-36882""]/div/div/div/div[9]/a/div_SEL","//*[@data-analytics-view-custom-item-id=""10517966216""]/div[2]/ul[1]/li[2]/span[1]_RELOC","xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[20]/div/div[2]/ul/li[2]/span_SEL","//*[@data-analytics-view-custom-item-id=""8905931946""]//*[@style=""color:#422779""]_RELOC",class namempof_vs_SEL,"xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[13]/div/div[3]/ul/li[3]/img/span_SEL","//*[@data-role=""header-primary-bar""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mp4t_8"")][1]_RELOC",class namemp4t_8_SEL,xpath//html/body/div[3]/div[3]/header/div/div_SEL,"//*[@data-box-name=""departments""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mp7g_oh"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mpof_z0"")][1]_RELOC",class namempof_z0_SEL,xpath//html/body/div[3]/div[4]/div/div/div/div/div/div/div/div/div[2]/div/nav/div/div/div[2]/div/div/div[16]_SEL,"//*[@data-analytics-view-custom-item-id=""7769891739""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mp7g_oh"")][1]_RELOC","xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[15]/div/div_SEL","//*[@data-box-name=""allegro.login.smart.status""]/div[2]_RELOC",class namempof_5r_SEL,xpath//html/body/div[3]/div[3]/header/div/nav/div[6]/div/div[2]_SEL,"//*[@data-analytics-view-custom-item-id=""11310940447""]/div[2]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mg9e_8"")][1]/span[1]_RELOC","xpath//*[@id=""carousel-carouselforoffers-36e4e""]/div/div/div/div/div[17]/div/div[2]/ul/li/span_SEL","//*[@data-box-name=""showcase-structure-partial__reco-offer-fallback""]/div[1]/div[1]_RELOC",class name_1yyhi_SEL,xpath//html/body/div[3]/div[4]/div/div/div/div/div/div/div/div/div[2]/div/div[4]/div/div/div/div_SEL,"//*[@data-group-id=""departments_Uroda""]_RELOC",class namemgn2_14_SEL,xpath//html/body/div[3]/div[4]/div/div/div/div/div/div/div/div/div[2]/div/nav/div/div/div[2]/div/div/div[6]_SEL,"//*[@data-box-name=""Programy zniżkowe""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" msts_9u"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" msts_9u"")][2]_RELOC",class namemsts_9u_SEL,"xpath//*[@id=""user-menu-panel0""]/div/div/div/div/div[3]/div/div[2]_SEL"
22,20220211212438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23,20220212232033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24,20220213210803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,20220214235528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26,20220215232604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27,20220216221547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,20220217234609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,20220218155626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,20220219235903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,20220220224927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
32,20220221231855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33,20220222230356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,20220223222941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,20220224224405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36,20220225235842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,20220226140345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
38,20220227232231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
39,20220228234040,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
40,20220301223219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
41,20220302230424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,20220304230032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
43,20220305232458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
44,20220306232419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45,20220307225839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46,20220308235630,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,20220309233600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48,20220310230158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49,20220311232405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,20220312234238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
51,20220313210436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
52,20220314230536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
53,20220317233152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,20220319225719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,20220320215818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56,20220321225033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
57,20220323234723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
58,20220324234726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
59,20220325235558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,20220326230158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
61,20220327201153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
62,20220328220945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
63,20220330225644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
64,20220331234824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
65,20220401232846,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
66,20220402221508,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
67,20220403231138,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
68,20220404214013,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69,20220405221502,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
70,20220406212509,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
71,20220407215521,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
