,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[5]/div[2]/a[2]/div_RELOC",class namecard-mini__text_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[5]/div[2]/a[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[2]/div[3]/a[3]/div/div_RELOC",class namecard-mini__info_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[2]/div[3]/a[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu__nav-list "")]/li[18]_RELOC",class namemenu__nav-item_SEL,"xpath//*[@id=""body""]/div[2]/div[1]/div/div[2]/nav/ul/li[18]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[3]/a[2]/div/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[3]/a[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" topnews "")]/div[2]/a[4]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[1]/div[1]/div[1]/div[2]/a[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" last24 "")]/a[5]/div[2]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[1]/div[2]/div[2]/a[5]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[2]/div[1]/div/div[1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big__image-wrap "")][1]_RELOC",class namecard-big__image-wrap_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[2]/div[1]/div/div[1]/a[1]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[2]/div[1]/div/div[3]/a[4]/div/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[2]/div[1]/div/div[3]/a[4]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[1]/a[3]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[1]/a[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[3]/div[2]/a[2]/div/span_RELOC",class namecard-mini__title_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[3]/div[2]/a[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" last24 "")]/a[9]/div[2]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[1]/div[2]/div[2]/a[9]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big__image-wrap "")][1]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[3]/a[3]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[1]/div[1]/a[1]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[1]/div[1]/a[1]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[2]_RELOC",class namelonggrid-list_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[4]/div[3]/a[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big__info "")][1]_RELOC",class namecard-big__info_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[4]/div[3]/a[3]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" header__my "")]_RELOC",class nameheader__my_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/div[2]/header/div[3]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[3]/div[3]/a[4]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[3]/div[3]/a[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[1]/a[4]/div/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[1]/a[4]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[5]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[3]/a[4]/div/span_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[3]/a[4]/div/span_SEL"
25,20220418230658,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
26,20220424231546,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
27,20220425235754,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
28,20220427234513,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
29,20220428235300,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
30,20220430230659,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
31,20220504230657,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
32,20220507230801,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
33,20220508235409,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
34,20220509223831,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
35,20220510224726,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
36,20220515230741,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
37,20220517230722,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
38,20220521230747,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
39,20220524234336,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
40,20220526230748,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,False
41,20220527230712,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
42,20220529235509,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
43,20220601232040,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
44,20220604230719,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
45,20220605232639,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
46,20220609233500,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
47,20220614235354,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
48,20220615234739,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
49,20220617234008,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
50,20220618232702,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
51,20220619232628,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
52,20220620232952,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
53,20220622230724,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
54,20220625220732,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
55,20220629232231,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
56,20220630224035,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
57,20220701214445,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
58,20220702230727,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
59,20220704220624,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
60,20220705232522,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
61,20220708234733,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
62,20220710230725,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
63,20220711230316,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
64,20220712235941,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
65,20220713225808,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
66,20220715225905,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
67,20220718204004,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
68,20220723220558,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
69,20220725204535,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
70,20220731232039,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
71,20220802234155,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
72,20220803212548,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
73,20220804222450,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
74,20220806221326,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
75,20220807232806,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
76,20220809220732,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
77,20220811210115,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
78,20220813225240,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
79,20220814235421,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
80,20220815230717,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False
81,20220819230730,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
82,20220821230640,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
83,20220822230649,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
