,Timestamp,//main[1]/div[1]/div[18]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/div[2]/div[1]/dl[1]/div[1]_RELOC,class namessrcss-8d0yke-MetadataStripItem_SEL,"xpath//*[@id=""main-content""]/div/div[18]/div/div/ul/li/div/div/div/div[2]/div/dl/div_SEL",//main[1]/div[1]/div[18]/div[1]/div[1]/ul[1]/li[1]/div[1]_RELOC,class namessrcss-lhuji8-Promo_SEL,"xpath//*[@id=""main-content""]/div/div[18]/div/div/ul/li/div_SEL",//main[1]/div[1]/div[4]/div[1]/div[1]/div[1]/div[1]/h2[1]/a[1]/span[1]_RELOC,class namessrcss-1j1oyxe-IconContainer_SEL,"xpath//*[@id=""main-content""]/div/div[4]/div/div/div/div/h2/a/span_SEL","//main[1]/div[1]/div[6]/div[1]/div[1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1r7nvnf-ListItem"")][3]/div[1]/div[1]/div[1]/div[2]/div[1]/dl[1]/div[1]/dd[1]/span[1]_RELOC",class namessrcss-8g95ls-MetadataSnippet_SEL,"xpath//*[@id=""main-content""]/div/div[6]/div/div/ul/li[3]/div/div/div/div[2]/div/dl/div/dd/span_SEL",//main[1]/div[1]/div[15]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[2]/div[1]/div[1]_RELOC,class namessrcss-1wsf921-PageTypeWrapper_SEL,"xpath//*[@id=""main-content""]/div/div[15]/div/div/ul/li/div/div/div[2]/div/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][2]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[2]/div[1]/div[1]/span[1]_RELOC",class namessrcss-o5pw9a-Placeholder_SEL,"xpath//*[@id=""main-content""]/div/div[8]/div/div/ul/li[2]/div/div/div[2]/div/div/span_SEL",//header[1]/div[3]_RELOC,"xpath//*[@id=""header-content""]/div[3]_SEL",//main[1]/div[1]/div[19]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[19]/div/div/ul/li/div/div/div/div/a/span_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-17f6w9v-Container"")][7]/div[1]/div[1]/ul[1]/li[3]/div[1]/div[1]_RELOC",class namessrcss-y4q8z6-PromoSwitchLayoutAtBreakpoints_SEL,"xpath//*[@id=""main-content""]/div/div[12]/div/div/ul/li[3]/div/div_SEL",//main[1]/div[1]/div[4]/div[1]/div[1]/ul[1]/li[3]/div[1]/div[1]/div[1]/div[2]/div[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[4]/div/div/ul/li[3]/div/div/div/div[2]/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-s9xgpu-StaticLinks"")][3]/div[1]/nav[1]/div[1]/ul[1]/li[5]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]/p[1]_RELOC",class namessrcss-6arcww-PromoHeadline_SEL,"xpath//*[@id=""main-content""]/div/div[23]/div/nav/div/ul/li[5]/div/div/div/div/a/span/p_SEL",//main[1]/div[1]/div[3]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[2]/div[1]/div[1]/span[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[3]/div/div/ul/li[2]/div/div/div[2]/div/div/span_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][1]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[1]/div[1]_RELOC",class namessrcss-1cbga70-Stack_SEL,"xpath//*[@id=""main-content""]/div/div[2]/div/div/ul/li[2]/div/div/div/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][2]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[2]_RELOC",class namessrcss-z60stg-PromoImageContainer_SEL,"xpath//*[@id=""main-content""]/div/div[8]/div/div/ul/li/div/div/div[2]_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-17f6w9v-Container"")][7]/div[1]/div[1]/ul[1]/li[3]/div[1]_RELOC","xpath//*[@id=""main-content""]/div/div[12]/div/div/ul/li[3]/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][1]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]_RELOC",class namessrcss-1gi6l8c-PromoContent_SEL,"xpath//*[@id=""main-content""]/div/div[2]/div/div/ul/li/div/div/div_SEL",//main[1]/div[1]/div[5]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]/p[1]/span[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[5]/div/div/ul/li[2]/div/div/div/div/a/span/p/span_SEL","//main[1]/div[1]/div[13]/div[1]/div[1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-rs7w2i-ListItem"")][1]/div[1]/div[1]/div[1]/div[2]/div[1]/dl[1]/div[2]/dd[1]/span[1]_RELOC","xpath//*[@id=""main-content""]/div/div[13]/div/div/ul/li/div/div/div/div[2]/div/dl/div[2]/dd/span_SEL",//main[1]/div[1]/div[5]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]/p[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[5]/div/div/ul/li/div/div/div/div/a/span/p_SEL",//main[1]/div[1]/div[7]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[2]/div[1]/div[1]_RELOC,class namessrcss-fec6qv-ImageWrapper_SEL,"xpath//*[@id=""main-content""]/div/div[7]/div/div/ul/li/div/div/div[2]/div/div_SEL"
38,20220106224717,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
39,20220107233042,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
40,20220108231642,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
41,20220109234515,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
42,20220110231703,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
43,20220111235721,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
44,20220112233114,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
45,20220113231639,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
46,20220114233900,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
47,20220115235621,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
48,20220116231719,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
49,20220117232521,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
50,20220118232447,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
51,20220119230014,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
52,20220120235054,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
53,20220121234315,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
54,20220122235612,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
55,20220123232943,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
56,20220124235519,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
57,20220125235255,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
58,20220126235150,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
59,20220127231827,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
60,20220128231832,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
61,20220129235427,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
62,20220130235154,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
63,20220131234925,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
64,20220201235935,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
65,20220202235059,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
66,20220203233648,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
67,20220204235903,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
68,20220205231708,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
69,20220206231755,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False
70,20220207233924,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
