,Timestamp,"//*[@id=""modalID""]//*[@role=""document""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-body"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-body-content"")][1]/p[1]_RELOC","xpath//*[@id=""modalID""]/div/div[2]/div[2]/div/div[2]/p_SEL","//*[@id=""citi-modal-8240""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cdk-visually-hidden"")][1]_RELOC",class namecdk-visually-hidden_SEL,"xpath//*[@id=""citi-modal-8240""]/div/div_SEL","//app-module-one[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mod-one"")][1]_RELOC",class namemod-one_SEL,id_SEL,"xpath//*[@id=""""]_SEL","//citi-input[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-12"")][1]/div[1]/div[1]/div[1]_RELOC","xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]/div/div/citi-input/div/div/div/div_SEL","//citi-jamp[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fillHeight"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" alignmentEl"")][1]_RELOC",class namealignmentEl_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-jamp/div/div_SEL","//*[@id=""maincontent""]/div[1]/div[1]/div[1]_RELOC",class nameappbody_SEL,"xpath//*[@id=""maincontent""]/div/div/div_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-footer"")][1]_RELOC",class namemodal-footer_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ct-banner-alert-box"")]_RELOC",class namect-banner-alert-box_SEL,"xpath//*[@id=""clearuser-alert-id""]/citi-banner-alert/div/div_SEL","//citi-showcase[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" showcase"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container-fluid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" text-center"")][1]/citi-text-header[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hidden"")][1]_RELOC",class namehidden_SEL,"xpath//*[@id=""threeUpContainer""]/citi-showcase/section/div/div/citi-text-header/span_SEL","//*[@id=""clearUserIdModal""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]_RELOC",class namemodal-content_SEL,"xpath//*[@id=""clearUserIdModal""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" heroContainer"")]/div[1]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div_SEL","//*[@id=""qrCodeModal_Nga""]//*[@role=""document""]_RELOC","xpath//*[@id=""qrCodeModal_Nga""]/div/div[2]/div[2]_SEL","//citi-showcase[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" showcase"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container-fluid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-12"")][1]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""threeUpContainer""]/citi-showcase/section/div/div[2]/div/div[3]_SEL","//*[@role=""main""]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div_SEL","//*[@id=""modOneContainer""]_RELOC",idmodOneContainer_SEL,class namecontainer_SEL,"xpath//*[@id=""modOneContainer""]_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-header"")][1]_RELOC",class namemodal-header_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[2]/div_SEL","//*[@id=""citi-modal-8240""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-footer"")][1]_RELOC","xpath//*[@id=""citi-modal-8240""]/div/div[2]/div[3]_SEL","//citi-signon2[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" username-input"")][1]_RELOC",class nameusername-input_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[2]/div_SEL","//*[@idstr=""safeMode""]/div[1]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-modal[2]/div_SEL","//*[@id=""safeMode""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-header"")][1]_RELOC","xpath//*[@id=""safeMode""]/div/div[2]/div_SEL"
22,20220410224331,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
23,20220411223745,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
24,20220412232206,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
25,20220413231452,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
26,20220414232353,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
27,20220415151343,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
28,20220416210048,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
29,20220417233043,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
30,20220418160304,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
31,20220419230404,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
32,20220420145651,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
33,20220421150753,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
34,20220422061059,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
35,20220423210835,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
36,20220424220115,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
37,20220425031328,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
38,20220426122905,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
39,20220427210740,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
40,20220428152536,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
41,20220429072124,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
42,20220430204743,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
43,20220501234353,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
44,20220502072512,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
45,20220503144014,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
46,20220504232428,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
47,20220505204318,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
48,20220506213523,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
49,20220507222723,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
50,20220508233421,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
51,20220509202232,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
52,20220510215909,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
53,20220511224535,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
54,20220512232244,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
55,20220513235348,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
56,20220514120115,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
57,20220515182459,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
58,20220516100925,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
59,20220517161406,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
60,20220518112838,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
61,20220519194140,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
62,20220520172605,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
63,20220521135502,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False
64,20220522194222,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
65,20220523230738,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
66,20220524135447,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
67,20220525074400,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68,20220526151849,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
69,20220527095120,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
70,20220528103514,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
71,20220529170355,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
72,20220530135426,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
73,20220531220850,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
