,Timestamp,//article[1]/div[1]/div[1]/aside[1]/div[1]/ul[1]/li[1]/div[1]_RELOC,class nameproject-icon_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div/div/aside/div/ul/li/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" social "")]/span[2]/span[1]_RELOC","xpath//*[@id=""offCanvas""]/ul/li[8]/span[2]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" intro "")]/div[2]_RELOC",class namerow_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/header/div[2]_SEL","//*[@id=""messages""]_RELOC",idmessages_SEL,"xpath//*[@id=""messages""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown-with-pane "")]/li[14]_RELOC",class namepane-parent_SEL,"xpath//*[@id=""pg_index""]/div[4]/div/section[3]/nav/div/div[2]/ul/li[14]_SEL",//article[1]/div[4]/div[2]/aside[1]/div[1]/ul[1]/li[25]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div[2]/aside/div/ul/li[25]_SEL",//article[1]/div[3]/div[2]/aside[1]/div[1]/ul[1]/li[1]/div[2]/div[2]_RELOC,class namesummary_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div[3]/div[2]/aside/div/ul/li/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" social-label "")]_RELOC",class namesocial-label_SEL,"xpath//*[@id=""offCanvas""]/ul/li[8]/span_SEL",//article[1]/div[3]/div[1]/aside[1]/div[1]_RELOC,class namebody_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div[3]/div/aside/div_SEL","//*[@id=""overlay-blockthis-wrapper""]_RELOC",idoverlay-blockthis-wrapper_SEL,"xpath//*[@id=""overlay-blockthis-wrapper""]_SEL",//article[1]/div[1]/div[1]/aside[1]/div[1]/ul[1]/li[2]/div[2]/div[2]_RELOC,class namestats_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div/div/aside/div/ul/li[2]/div[2]/div[2]_SEL",//article[1]/div[4]/div[2]/aside[1]/div[1]/ul[1]/li[1]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div[2]/aside/div/ul/li_SEL",//article[1]/div[2]/div[1]/aside[1]/div[1]/ul[1]/li[1]/div[2]/div[1]_RELOC,class nameresult-heading-texts_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div[2]/div/aside/div/ul/li/div[2]/div_SEL",//article[1]/div[3]/div[1]/aside[1]/div[1]/ul[1]/li[2]/div[2]/div[2]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[3]/div/aside/div/ul/li[2]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown-with-pane "")]/li[2]/div[1]_RELOC",class namesub-pane_SEL,"xpath//*[@id=""pg_index""]/div[4]/div/section[3]/nav/div/div[2]/ul/li[2]/div_SEL",//article[1]/div[4]/div[1]/aside[1]/div[1]/ul[1]/li[6]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div/aside/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown-with-pane "")]/li[13]/div[1]_RELOC","xpath//*[@id=""pg_index""]/div[4]/div/section[3]/nav/div/div[2]/ul/li[13]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" stat-row "")]/div[1]/span[2]_RELOC",class namestat-label_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/header/div[2]/div/div/div/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" reveal "")]_RELOC",class namereveal_SEL,idccpa-modal_SEL,"xpath//*[@id=""ccpa-modal""]_SEL",//article[1]/div[4]/div[2]/aside[1]/div[1]/ul[1]/li[33]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div[2]/aside/div/ul/li[33]_SEL"
86,20220601210042,1,11,0,0,0,1,12,0,1,1,1,0,0,0,1,0,1,8,0,0,0,0,1,6,0,1,1,1,1,2,0,1,0,1,11,0,1,0,0,0,0,1,0,0,0,1,3,0,1,1,1,1,1,0
87,20220602214732,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,1,1,1,1,1,1
88,20220603231444,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,1,1,1,1,1,1
89,20220604235226,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,8,4,0,0,0,1,6,2,1,1,1,1,2,2,1,40,1,11,2,0,1,0,0,0,1,2,0,0,1,3,2,1,1,1,1,1,1
90,20220605235300,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,1,1,1,1,1,1
91,20220606214140,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,8,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,1,1,1,1,1,1
92,20220607233841,1,11,0,0,0,1,12,0,1,1,1,0,0,0,1,0,1,8,0,0,0,0,1,6,0,1,1,1,1,2,0,1,0,1,11,0,1,0,0,0,0,1,0,0,0,1,3,0,1,1,1,1,1,0
93,20220608185721,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,1,1,1,1,1,1
94,20220609233445,1,11,0,0,0,1,12,0,1,1,1,0,0,0,1,0,1,8,0,0,0,0,1,6,0,1,1,1,1,2,0,1,0,1,11,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0
95,20220610224752,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
96,20220611224148,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,8,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
97,20220612222757,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
98,20220613235232,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
99,20220614201939,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,8,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
100,20220615235255,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,8,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
101,20220616230043,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
102,20220617232735,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
103,20220618213342,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
104,20220619215954,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
105,20220620205544,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
106,20220621224244,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,8,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
107,20220622203004,1,11,33,0,0,1,12,1,1,1,1,0,0,0,1,1,1,9,4,0,0,0,1,6,2,1,1,1,1,2,3,1,40,1,11,2,1,2,0,0,0,1,2,0,0,1,3,2,0,0,0,0,1,1
108,20220623221700,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,40,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
109,20220624124759,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,40,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
110,20220625185221,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
111,20220626232057,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
112,20220627141131,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
113,20220628184545,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
114,20220629151907,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
115,20220630231301,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
116,20220701170244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,20220702233143,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
118,20220703205932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,20220704220842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,20220705232706,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
121,20220706231340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,20220707234329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,20220708235948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,20220709233546,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
125,20220710205929,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
126,20220711210305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,20220712234439,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
128,20220713231655,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
129,20220714230230,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
130,20220715235731,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
131,20220716224835,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
132,20220717234303,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
133,20220718203412,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
134,20220719213145,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
135,20220720231947,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
136,20220721183246,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
137,20220722222744,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
138,20220723133026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,20220724224755,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
140,20220725233935,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,8,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
141,20220726224505,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
142,20220727152714,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
143,20220728193558,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
144,20220729193705,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
145,20220730182651,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
146,20220731211719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,20220801192852,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
148,20220802175208,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
149,20220803221945,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
150,20220804190905,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
151,20220805181037,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
152,20220806171615,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
153,20220807213208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,20220808210210,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
155,20220809175436,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
156,20220810233646,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
157,20220811223604,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
158,20220812110743,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
159,20220813184142,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
160,20220814212718,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
161,20220815224128,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
162,20220816230614,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
163,20220817230944,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
164,20220818172735,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
165,20220819193504,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,8,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
166,20220820192711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,20220821184756,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
168,20220822214758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,20220823190449,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
170,20220824212218,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
171,20220825212912,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
172,20220826204908,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
173,20220827211517,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
174,20220828224438,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
175,20220829225549,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
176,20220830230539,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
177,20220831235056,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
178,20220901235326,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
179,20220902235304,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
180,20220903224032,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
181,20220904230622,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
182,20220905204037,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,9,4,0,0,0,1,6,4,1,1,1,0,2,3,0,41,0,11,2,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
183,20220906231607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,20220907233303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,20220908190719,0,11,33,0,0,1,12,1,1,1,1,0,0,0,0,1,0,8,4,0,0,0,1,6,4,1,1,1,0,2,2,0,41,0,11,2,0,1,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,1
186,20220909222559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,20220910212104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,20220911230133,0,11,0,0,0,1,12,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,1,6,0,1,1,1,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
