,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" articles--iridescent-list--popular-videos-item__bottom-list "")]/li[3]_RELOC",class namearticles--iridescent-list--popular-videos-item__bottom-list-item_SEL,"xpath//*[@id=""latest-news""]/div[2]/div[2]/div[3]/div[2]/ul/li[3]_SEL","//*[@id=""article_4877417""]/aside/header/span_RELOC",class namearticles--iridescent-list--text-item__datetime_SEL,"xpath//*[@id=""article_4877417""]/aside/header/span_SEL","//*[@id=""trending_tag_526262""]_RELOC",class nametag-snippet_SEL,idtrending_tag_526262_SEL,"xpath//*[@id=""trending_tag_526262""]_SEL","//*[@id=""div-gpt-ad-liputan6-inarticle-oop""]_RELOC",iddiv-gpt-ad-liputan6-inarticle-oop_SEL,"xpath//*[@id=""div-gpt-ad-liputan6-inarticle-oop""]_SEL","//*[@id=""article_4877404""]/aside/header/h4/a/span_RELOC",class namearticles--iridescent-list--text-item__title-link-text_SEL,"xpath//*[@id=""article_4877404""]/aside/header/h4/a/span_SEL","//*[@id=""content-promotion-4872829""]/a/div[1]_RELOC",class namecontent-promotion--stm__thumb_SEL,"xpath//*[@id=""content-promotion-4872829""]/a/div[1]_SEL","//*[@title=""COVID-19 Jakarta Terus Naik, Satgas: Rem Darurat Perlu Pertimbangan""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline--bottom-slider__item_thumbnail "")][1]_RELOC",class nameheadline--bottom-slider__item_thumbnail_SEL,"xpath//*[@id=""main""]/div[3]/div/article/div[1]/div[2]/div[2]/ul/li[4]/a/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" authentication--popup__image "")]_RELOC",class nameauthentication--popup__image_SEL,xpath//html/body/div[3]/div[2]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" box--header__more "")]_RELOC",class namebox--header__more_SEL,"xpath//*[@id=""popular-articles""]/header/span_SEL","//*[@id=""content-promotion-4870087""]/a/div[1]_RELOC","xpath//*[@id=""content-promotion-4870087""]/a/div[1]_SEL","//*[@id=""category-1097""]_RELOC",idcategory-1097_SEL,class namenavbar--menu--item_SEL,"xpath//*[@id=""category-1097""]_SEL","//*[@data-article-id=""4877504""]_RELOC",class nameheadline--bottom-slider__item_SEL,"xpath//*[@id=""main""]/div[3]/div/article/div[1]/div[2]/div[2]/ul/li[5]_SEL","//*[@id=""div-gpt-ad-liputan6-middle""]_RELOC",iddiv-gpt-ad-liputan6-middle_SEL,"xpath//*[@id=""div-gpt-ad-liputan6-middle""]_SEL","//*[@id=""article_4877560""]/aside/header/span_RELOC","xpath//*[@id=""article_4877560""]/aside/header/span_SEL","//*[@data-slug=""bri-liga-1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tag-snippet__text "")][1]_RELOC",class nametag-snippet__text_SEL,"xpath//*[@id=""trending_tag_665346""]/a/span_SEL","//*[@data-article-id=""4877527""]_RELOC","xpath//*[@id=""main""]/div[3]/div/article/div[1]/div[2]/div[2]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" articles--iridescent-list--popular-photos-item__main-title "")]_RELOC",class namearticles--iridescent-list--popular-photos-item__main-title_SEL,"xpath//*[@id=""latest-news""]/div[2]/div[2]/div[2]/div[2]/div[1]/div[1]/a/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" authentication--popup__background "")]_RELOC",class nameauthentication--popup__background_SEL,xpath//html/body/div[3]/div[1]_SEL,"//*[@id=""article_4877552""]/aside/header/h4/a/span_RELOC","xpath//*[@id=""article_4877552""]/aside/header/h4/a/span_SEL","//*[@id=""category-8""]_RELOC",idcategory-8_SEL,"xpath//*[@id=""category-8""]_SEL"
15,20220224073752,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
16,20220225200514,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
17,20220227183751,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
18,20220228195010,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
19,20220301190819,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True
20,20220302211736,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
21,20220303211419,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
22,20220304223455,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
23,20220306190735,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
24,20220308192326,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
25,20220309185912,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
26,20220310182536,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
27,20220311184201,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
28,20220312184606,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
29,20220313190521,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
30,20220314192853,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
31,20220315202341,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
32,20220316190739,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
33,20220317185450,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
34,20220318190218,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
35,20220319181425,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
36,20220320184052,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
37,20220323191147,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
38,20220324184439,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
39,20220325185047,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True
40,20220326183406,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
41,20220327195904,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
42,20220328183015,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
43,20220329185555,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
44,20220330215832,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
45,20220331195029,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
46,20220403185626,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
47,20220404192554,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
48,20220405183954,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
49,20220410065907,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
50,20220411190553,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
51,20220412192534,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
52,20220413192115,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
53,20220414205244,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
54,20220415185812,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
55,20220418191828,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
56,20220419190458,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
57,20220420200835,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
58,20220421192248,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
59,20220422190932,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
60,20220423200546,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
61,20220426192925,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
62,20220427191430,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
63,20220428191157,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
64,20220429193233,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
65,20220430193033,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
66,20220502212604,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
67,20220504212554,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
68,20220505192520,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
69,20220506213845,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
70,20220507201753,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
71,20220508203211,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
72,20220509194317,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
73,20220511185825,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
74,20220512191445,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
75,20220513200453,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
76,20220514203632,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
77,20220515193845,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
78,20220516193635,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
79,20220517193713,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
80,20220518190045,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
81,20220519200926,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
