,Timestamp,"//*[@data-id=""8e9dce854c264d85a7f9f4015936225f""]/div[1]/ul[1]/li[2]/ul[1]/li[2]/a[2]/span[1]_RELOC",class named-block_SEL,xpath//html/body/header/div/div/nav/ul/li[3]/div/ul/li[2]/ul/li[2]/a[2]/span_SEL,//footer[1]/nav[1]/div[2]_RELOC,class namecol-xs-6_SEL,"xpath//*[@id=""footer-static""]/nav/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-card-clickable "")]/div[2]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""ADP_eecdd63ac9934027ab49d92dc6545f84""]/section/div/div[2]_SEL","//*[@id=""panel_cd1e7f942544470a9cd9e3c3930a06ba""]/li[2]/ul[1]/li[5]_RELOC","xpath//*[@id=""panel_cd1e7f942544470a9cd9e3c3930a06ba""]/li[2]/ul/li[5]_SEL","//*[@id=""fxb_dd631d0e-2600-4acd-8688-170b4638c7a5_FormItemId""]_RELOC",idfxb_dd631d0e-2600-4acd-8688-170b4638c7a5_FormItemId_SEL,namefxb.dd631d0e-2600-4acd-8688-170b4638c7a5.FormItemId_SEL,"xpath//*[@id=""fxb_dd631d0e-2600-4acd-8688-170b4638c7a5_FormItemId""]_SEL","//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_7374b484-e6d0-44c5-b48d-20051dc3937b__Value""]_RELOC",class namehiddenField_SEL,idfxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_7374b484-e6d0-44c5-b48d-20051dc3937b__Value_SEL,namefxb.d0366632-6f9a-4118-b8f9-208cf19968ec.Fields[7374b484-e6d0-44c5-b48d-20051dc3937b].Value_SEL,"xpath//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_7374b484-e6d0-44c5-b48d-20051dc3937b__Value""]_SEL","//*[@id=""panel_9136eb3a08dc4de69304ef1937176ff6""]/li[2]/ul[1]/li[2]/a[1]/span[1]_RELOC",class nameblack_SEL,"xpath//*[@id=""panel_9136eb3a08dc4de69304ef1937176ff6""]/li[2]/ul/li[2]/a/span_SEL","//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul[1]/li[4]/a[1]/span[1]_RELOC","xpath//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul/li[4]/a/span_SEL","//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul[1]/li[5]/a[1]/span[1]_RELOC","xpath//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul/li[5]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" visible-xs-inline "")]_RELOC",class namehamburger_SEL,xpath//html/body/header/div/div/div/div/button_SEL,//footer[1]/nav[1]/div[1]_RELOC,"xpath//*[@id=""footer-static""]/nav/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" quote-form "")]_RELOC",class namecontainer-fluid_SEL,"xpath//*[@id=""ph-body""]/div[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" img-icon "")]/div[3]/div[1]/div[1]_RELOC",class namecard-body_SEL,"xpath//*[@id=""ADP_a0e9a65ef96a48fd9947d92f2f08af05""]/section/div/div[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" state "")]/label[3]/span[1]_RELOC","xpath//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_c006c521-52dd-4c6e-9f13-31b055d23783""]/div[3]/label[3]/span_SEL","//*[@id=""panel_de8e42b607be4d7ca93c03c67e9ae187""]/li[1]_RELOC",class namepanel-left_SEL,"xpath//*[@id=""panel_de8e42b607be4d7ca93c03c67e9ae187""]/li_SEL","//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_Index_a17c9a55-681e-4261-9371-01774519120a""]_RELOC",idfxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_Index_a17c9a55-681e-4261-9371-01774519120a_SEL,namefxb.d0366632-6f9a-4118-b8f9-208cf19968ec.Fields.Index_SEL,"xpath//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_Index_a17c9a55-681e-4261-9371-01774519120a""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" legal-links "")]/li[1]_RELOC","xpath//*[@id=""footer-static""]/div/div[2]/ul[2]/li_SEL","//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul[1]/li[9]/a[1]/span[1]_RELOC","xpath//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul/li[9]/a/span_SEL","//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul[1]/li[5]_RELOC","xpath//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul/li[5]_SEL","//*[@data-sc-field-key=""D4A335D1B7CE419DB7F96EE8B35FCC7D""]/label[2]/input[1]_RELOC",namefxb.dd631d0e-2600-4acd-8688-170b4638c7a5.Fields[617b4d09-4fe9-463f-b538-8fa5f996469d].Value_SEL,"xpath//*[@id=""fxb_dd631d0e-2600-4acd-8688-170b4638c7a5_a40590ec-676b-47f4-a19e-fdc91321715e""]/div[8]/label[2]/input_SEL"
60,20220203092143,1,6,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,6,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
61,20220204230725,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
62,20220205001718,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
63,20220206020722,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
64,20220207222308,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
65,20220208162448,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
66,20220209211032,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
67,20220210223240,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
68,20220213034008,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
69,20220214232651,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
70,20220215235911,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
71,20220216110347,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
72,20220217152657,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
73,20220218032758,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
74,20220219210525,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
75,20220220182835,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
76,20220222225031,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
77,20220223010923,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
78,20220227022142,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
79,20220301233815,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
80,20220302043111,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
81,20220303095517,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
82,20220305162058,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
83,20220308235555,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
84,20220309124727,1,7,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,11,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
85,20220311090328,1,5,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
86,20220316142901,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
87,20220317054605,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
88,20220318222039,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
89,20220320052640,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
90,20220321200253,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
91,20220323155737,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
92,20220324140000,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
93,20220326050350,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
94,20220327080921,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
95,20220329214931,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
96,20220331235804,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
97,20220401134736,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
98,20220403162043,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
99,20220404122227,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,41,2,0,0,13,0,1,5,1,1,1,1,1,2,1
100,20220405184817,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
101,20220406212535,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
102,20220408053340,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
103,20220409030043,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
104,20220411163310,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
105,20220413234345,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
106,20220414124554,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
107,20220415051540,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
108,20220420210952,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
109,20220422103218,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
110,20220423174743,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
111,20220425190912,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
112,20220427170831,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
113,20220428052240,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
114,20220429213019,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
115,20220430084814,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
116,20220501025755,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,42,2,0,0,13,0,1,5,1,1,1,1,1,2,1
117,20220502155032,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
118,20220504063638,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
119,20220506071243,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
120,20220510155634,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
121,20220511180754,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
122,20220512063342,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
123,20220514025512,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
124,20220519132412,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
125,20220521031649,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
126,20220525155451,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
127,20220528034530,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
128,20220529053500,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
129,20220531143050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,20220602195019,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
131,20220603221321,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
132,20220612030747,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
133,20220615020559,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
134,20220616205844,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
135,20220619043521,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
136,20220620083016,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
137,20220621043039,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
138,20220624235941,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
139,20220625134024,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
140,20220626111405,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
141,20220627224225,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
142,20220628223024,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
143,20220629203900,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
144,20220701063646,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
145,20220704175002,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
146,20220705091457,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
147,20220706075955,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
148,20220707125117,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
149,20220708232613,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
150,20220709205932,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
151,20220710175230,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
152,20220711182159,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
153,20220712101330,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,0,23,0,0,0,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,9,1,1,0,1,43,2,0,0,13,0,1,5,1,1,1,1,1,2,1
