,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__lang"")]_RELOC",class namesidemenunav__lang_SEL,"xpath//*[@id=""side-menu-header""]/section[6]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclosuremodal"")]_RELOC",class namedisclosuremodal_SEL,xpath//html/body/div/div[6]_SEL,"//*[@id=""product-sidenav-1""]_RELOC",idproduct-sidenav-1_SEL,class namesidemenunav__secondary--section__submenu_SEL,"xpath//*[@id=""product-sidenav-1""]_SEL","//*[@id=""product-sidenav-4""]//*[@data-pt-name=""hd_sm_fs_compcl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC",class namesidemenunav__secondary__prim--title_SEL,"xpath//*[@id=""product-sidenav-4""]/div/ul/li/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home__body"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenu__overlay"")][1]_RELOC",class namesidemenu__overlay_SEL,xpath//html/body/div/div[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" speedbump"")]_RELOC",class namespeedbump_SEL,xpath//html/body/div/div[7]_SEL,"//*[@id=""product-5""]/_RELOC",class nameheader-navigation__dropdown--last-link_SEL,"xpath//*[@id=""product-5""]/ul/li[6]_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section--title__container"")][1]_RELOC",class namesidemenunav__section--title__container_SEL,"xpath//*[@id=""side-menu-header""]/section[5]/div_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim--link"")][3]_RELOC",class namesidemenunav__prim--link_SEL,"xpath//*[@id=""side-menu-header""]/section[3]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[5]/div/div[2]/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][7]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[7]/div/div[2]/ul/li_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--tile"")][1]_RELOC",class namefooter__module-footer__section--tile_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][8]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[8]/div/div[2]/p[2]_SEL,"//*[@data-headingid=""disclosureHeadingId""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" accessible-text"")][2]_RELOC",class nameaccessible-text_SEL,xpath//html/body/div/div[6]/div/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][3]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",class namecontent_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[3]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" noscript"")]_RELOC",class namenoscript_SEL,"xpath//*[@id=""main""]/div[2]/div/div_SEL","//*[@id=""product-sidenav-5""]//*[@data-pt-name=""hd_sm_fs_invadv""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC","xpath//*[@id=""product-sidenav-5""]/div/ul/li[2]/a/p_SEL","//*[@data-id=""product-customer-service""]_RELOC",class namesidemenunav__prim--links_SEL,"xpath//*[@id=""side-menu-header""]/section[4]/div[2]/ul/li[2]/button_SEL","//*[@id=""chase-header-logo-hat""]_RELOC",idchase-header-logo-hat_SEL,"xpath//*[@id=""chase-header-logo-hat""]_SEL"
23,20220405231128,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
24,20220406232309,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
25,20220407225812,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
26,20220408230313,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
27,20220409191058,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
28,20220410224321,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
29,20220411234509,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
30,20220412202921,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
31,20220413223459,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
32,20220414200123,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
33,20220415221727,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
34,20220416191220,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
35,20220417215744,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
36,20220418214221,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
37,20220419223322,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
38,20220420220127,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
39,20220421231817,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
40,20220422230506,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
41,20220423220714,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
42,20220424180728,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
43,20220425212111,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
44,20220426224345,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
45,20220427205733,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
46,20220428163310,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
47,20220429214138,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
48,20220430232009,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,2,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
49,20220501155826,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
50,20220502191502,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
51,20220503215558,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
52,20220504185350,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
53,20220505170334,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,2,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
54,20220506210807,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
55,20220507222012,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
56,20220508223703,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
57,20220509202237,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
58,20220510220611,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
59,20220511231522,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
60,20220512234002,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
61,20220513232521,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
62,20220514232536,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
63,20220515203649,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
64,20220516232347,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
65,20220517235435,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
66,20220518235047,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
67,20220519203434,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
68,20220520234931,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
69,20220521233458,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
