,Timestamp,"//*[@id=""modalID""]//*[@role=""document""]/*[@tabindex=""-1""][1]_RELOC",class namemodal-body_SEL,"xpath//*[@id=""modalID""]/div/div[2]/div[2]/div_SEL","//*[@id=""citi-modal-8240""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC",class namemodal-body-content_SEL,"xpath//*[@id=""citi-modal-8240""]/div/div[2]/div[2]/div/div[2]_SEL","//*[@idstr=""clearUserIdModal""]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-modal[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ct-banner-alert-box"")]_RELOC",class namect-banner-alert-box_SEL,"xpath//*[@id=""clearuser-alert-id""]/citi-banner-alert/div/div_SEL","///*[contains(concat("" "", normalize-space(@class), "" ""), "" alignmentEl"")]_RELOC",class namealignmentEl_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-jamp/div/div_SEL","//*[@idstr=""password""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" form-control-container"")][1]_RELOC",class nameform-control-container_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[2]/div[2]/citi-input2/div_SEL","//*[@id=""modalID""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC","xpath//*[@id=""modalID""]/div/div[2]/div[2]/div/div[2]/p_SEL","//*[@id=""signInBtn""]_RELOC",class namebtn_SEL,idsignInBtn_SEL,"xpath//*[@id=""signInBtn""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-6"")][1]_RELOC",class namecol-xs-6_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[5]/div_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")]_RELOC",class nametheme-light_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]/div/div_SEL","//*[@id=""safeMode""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]_RELOC",class namemodal-content_SEL,"xpath//*[@id=""safeMode""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-6"")][3]_RELOC","xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[5]/div[3]_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[@tabindex=""0""][1]_RELOC",class namecdk-visually-hidden_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" threeUp"")]_RELOC",class namethreeUp_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-three-up/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mod-seven"")][1]_RELOC",class namemod-seven_SEL,id_SEL,"xpath//*[@id=""""]_SEL","xpath//*[@id=""qrCodeModal_Nga""]/div/div_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" header"")]_RELOC",class nameheader_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" primary"")]_RELOC",class nameprimary_SEL,xpath//html/body/app-root/cbol-core/citi-parent-layout/div/citi-header/div/div_SEL,"//*[@id=""modal""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC","xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" text-right"")]_RELOC",class nametext-right_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[3]/div_SEL"
17,20220405220452,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
18,20220406233527,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
19,20220407222612,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
20,20220408230359,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
21,20220409220023,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
22,20220410224331,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
23,20220411223745,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
24,20220412232206,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
25,20220413231452,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
26,20220414232353,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
27,20220415151343,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
28,20220416210048,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
29,20220417233043,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
30,20220418160304,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
31,20220419230404,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
32,20220420145651,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
33,20220421150753,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
34,20220422061059,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
35,20220423210835,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
36,20220424220115,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
37,20220425031328,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
38,20220426122905,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
39,20220427210740,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
40,20220428152536,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
41,20220429072124,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
42,20220430204743,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
43,20220501234353,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
44,20220502072512,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
45,20220503144014,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
46,20220504232428,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
47,20220505204318,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
48,20220506213523,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
49,20220507222723,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
50,20220508233421,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
51,20220509202232,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
52,20220510215909,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
53,20220511224535,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
54,20220512232244,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
55,20220513235348,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
56,20220514120115,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
57,20220515182459,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
58,20220516100925,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
59,20220517161406,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
60,20220518112838,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
61,20220519194140,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
62,20220520172605,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
63,20220521135502,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True
64,20220522194222,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
65,20220523230738,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
66,20220524135447,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
67,20220525074400,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
68,20220526151849,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
69,20220527095120,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
70,20220528103514,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
71,20220529170355,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
72,20220530135426,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
73,20220531220850,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
74,20220601224245,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
75,20220602232301,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
76,20220603205857,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
77,20220604233734,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
78,20220605230219,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
79,20220606070631,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
80,20220607103204,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
